Datim,Duration,id,State,State_SC,State_TR
2023-01-08 07:51:37,1.346111111111111,1225,UP,"",""
2023-01-08 08:00:00,1,1196,UP,"",""
2023-01-08 09:00:00,7,841,UP,"",""
2023-01-08 10:00:00,8,1092,UP,"",""
2023-01-08 10:00:00,8,2056,UP,"",""
2023-01-08 11:32:06,3.778611111111111,907,UP,"",""
2023-01-08 12:30:00,1.5,1202,UP,"",""
2023-01-08 13:30:00,10.5,699,UP,"",""
2023-01-08 14:00:00,1,2478,UP,UP,UP
2023-01-08 14:00:00,3,1171,UP,"",""
2023-01-08 14:02:29,2.9586111111111113,2405,UP,DOWN,UP
2023-01-08 15:59:07,1.9838888888888888,898,UP,"",""
2023-01-08 16:00:00,1,274,UP,"",""
2023-01-08 16:00:00,6,839,UP,"",""
2023-01-08 17:00:00,1,2479,UP,UP,UP
2023-01-08 17:00:00,10.5,604,UP,"",""
2023-01-08 18:00:00,1,2519,UP,UP,UP
2023-01-08 18:30:00,5.5,1091,UP,"",""
2023-01-08 18:30:00,5.5,2057,UP,"",""
2023-01-08 18:54:12,4.960555555555556,888,UP,"",""
2023-01-08 19:00:00,6,1132,UP,"",""
2023-01-08 19:27:35,1.7347222222222223,1800,UP,"",""
2023-01-08 21:49:41,8.171944444444444,1670,UP,"",""
2023-01-08 22:00:00,2,832,UP,"",""
2023-01-08 22:42:56,1.146388888888889,1799,UP,"",""
2023-01-09 00:00:00,1,2412,UP,DOWN,UP
2023-01-09 00:00:00,3,784,UP,"",""
2023-01-09 00:00:00,4.5,698,UP,"",""
2023-01-09 03:00:00,1,837,UP,"",""
2023-01-09 03:26:05,2.261388888888889,2170,UP,"",""
2023-01-09 04:00:00,3,779,UP,"",""
2023-01-09 06:38:26,3.2888888888888888,883,UP,"",""
2023-01-09 07:00:00,1,2507,UP,UP,UP
2023-01-09 07:00:00,4,454,UP,"",""
2023-01-09 07:30:00,4.464722222222222,171,UP,"",""
2023-01-09 08:00:00,1,218,DOWN,"",""
2023-01-09 08:00:00,2,830,UP,"",""
2023-01-09 08:00:00,2,1584,UP,"",""
2023-01-09 08:00:00,4,1782,UP,"",""
2023-01-09 08:00:00,6,2061,UP,"",""
2023-01-09 08:30:00,1,1197,UP,"",""
2023-01-09 08:30:00,1.5,1922,UP,"",""
2023-01-09 08:51:03,1.1491666666666667,2444,UP,UP,UP
2023-01-09 08:51:28,2.1422222222222222,2550,UP,UP,UP
2023-01-09 09:00:00,1,2131,UP,"",""
2023-01-09 09:00:00,1.1280555555555556,1880,UP,"",""
2023-01-09 09:00:00,2,1616,UP,"",""
2023-01-09 09:00:00,6.565833333333333,430,UP,"",""
2023-01-09 09:00:00,7,26,UP,"",""
2023-01-09 09:00:00,8,1688,UP,"",""
2023-01-09 09:00:00,9,357,UP,"",""
2023-01-09 09:00:00,9,391,UP,"",""
2023-01-09 09:00:00,9,2324,DOWN,"",""
2023-01-09 09:18:37,,1197,DOWN,"",""
2023-01-09 09:30:00,1.5,8,UP,"",""
2023-01-09 09:30:00,1.5,696,UP,"",""
2023-01-09 09:30:00,1.5,1337,UP,"",""
2023-01-09 09:30:00,1.5369444444444444,1363,UP,"",""
2023-01-09 09:30:00,2.5,1546,UP,"",""
2023-01-09 09:30:00,7.5,2259,UP,"",""
2023-01-09 09:30:00,8,540,DOWN,"",""
2023-01-09 09:58:10,0.6291666666666667,1378,UP,"",""
2023-01-09 09:59:31,2.0080555555555555,926,UP,"",""
2023-01-09 10:00:00,1,482,UP,"",""
2023-01-09 10:00:00,1.5,99,UP,"",""
2023-01-09 10:00:00,2,2028,UP,"",""
2023-01-09 10:00:00,2,2512,UP,UP,UP
2023-01-09 10:00:00,2.2063888888888887,1572,UP,"",""
2023-01-09 10:00:00,3,775,UP,"",""
2023-01-09 10:00:00,5,153,UP,"",""
2023-01-09 10:00:00,24,117,UP,"",""
2023-01-09 10:30:00,4.5,2224,UP,"",""
2023-01-09 10:30:00,4.5,2415,UP,DOWN,UP
2023-01-09 10:30:00,7,2266,UP,"",""
2023-01-09 10:47:02,2.7219444444444445,1483,UP,"",""
2023-01-09 11:00:00,0.5,1276,UP,"",""
2023-01-09 11:00:00,1.5,2132,UP,"",""
2023-01-09 11:00:00,1.5058333333333334,2011,UP,"",""
2023-01-09 11:00:00,2,1304,UP,"",""
2023-01-09 11:00:00,3,666,UP,"",""
2023-01-09 11:30:00,2,1286,UP,"",""
2023-01-09 12:00:00,0.5,1462,UP,"",""
2023-01-09 12:20:14,1.5558333333333334,880,UP,"",""
2023-01-09 12:30:00,0.5,2307,UP,"",""
2023-01-09 13:00:00,2,827,UP,"",""
2023-01-09 13:00:00,2,1221,UP,"",""
2023-01-09 13:00:00,2.5,1545,UP,"",""
2023-01-09 13:00:00,4.5,2233,UP,"",""
2023-01-09 13:30:00,4.5344444444444445,1583,UP,"",""
2023-01-09 13:35:49,,391,DOWN,"",""
2023-01-09 14:00:00,1,1859,UP,"",""
2023-01-09 14:00:00,1.5,2,UP,"",""
2023-01-09 14:00:00,3.5,1463,UP,"",""
2023-01-09 14:18:53,1.0269444444444444,2169,UP,"",""
2023-01-09 14:30:00,0.5,405,DOWN,"",""
2023-01-09 14:35:01,,405,UP,"",""
2023-01-09 15:00:00,2,714,UP,"",""
2023-01-09 15:00:00,2,826,UP,"",""
2023-01-09 15:30:00,1.5,1417,UP,"",""
2023-01-09 15:30:00,3.1725,2013,UP,"",""
2023-01-09 15:51:12,2.701388888888889,2167,UP,"",""
2023-01-09 15:54:31,2.091388888888889,2516,UP,UP,UP
2023-01-09 16:00:00,1.5,205,UP,"",""
2023-01-09 16:00:00,2,188,UP,"",""
2023-01-09 16:00:00,2,1081,UP,"",""
2023-01-09 16:00:00,2,1308,UP,"",""
2023-01-09 16:47:24,16.459444444444443,424,UP,"",""
2023-01-09 16:49:47,1.1702777777777778,2406,UP,DOWN,UP
2023-01-09 17:00:00,1,1528,UP,"",""
2023-01-09 17:00:00,2,823,UP,"",""
2023-01-09 17:00:00,2,1990,UP,"",""
2023-01-09 17:00:00,4,1646,UP,"",""
2023-01-09 17:00:00,14,697,UP,"",""
2023-01-09 17:30:00,1,591,UP,"",""
2023-01-09 18:00:00,0.5,1890,UP,"",""
2023-01-09 18:00:00,2,2554,UP,UP,UP
2023-01-09 18:00:00,3,2052,UP,"",""
2023-01-09 18:30:00,0.5,615,UP,"",""
2023-01-09 18:30:00,1.0944444444444446,2009,UP,"",""
2023-01-09 18:30:00,1.5,1840,UP,"",""
2023-01-09 20:00:00,1,2649,UP,UP,UP
2023-01-09 20:24:08,1.5022222222222221,2181,UP,"",""
2023-01-09 21:00:00,12,2265,UP,"",""
2023-01-09 22:22:01,2.504722222222222,879,UP,"",""
2023-01-09 23:12:02,6.493888888888889,2183,UP,"",""
2023-01-10 01:51:16,3.857222222222222,875,UP,"",""
2023-01-10 06:00:00,2,1954,UP,"",""
2023-01-10 06:26:05,2.9138888888888888,874,UP,"",""
2023-01-10 07:00:00,1,2506,UP,UP,UP
2023-01-10 07:00:00,1.5,98,UP,"",""
2023-01-10 07:00:00,2,716,UP,"",""
2023-01-10 07:00:00,5,1090,UP,"",""
2023-01-10 08:00:00,1,38,UP,"",""
2023-01-10 08:00:00,1,165,UP,"",""
2023-01-10 08:00:00,1,844,UP,"",""
2023-01-10 08:00:00,3,242,UP,"",""
2023-01-10 08:00:00,3.5,1456,UP,"",""
2023-01-10 08:00:00,4,1781,UP,"",""
2023-01-10 08:00:00,8,24,UP,"",""
2023-01-10 08:00:00,12,1250,UP,"",""
2023-01-10 08:17:44,0.3244444444444444,858,UP,"",""
2023-01-10 08:30:00,1.9658333333333333,1941,UP,"",""
2023-01-10 09:00:00,1,1889,UP,"",""
2023-01-10 09:00:00,1,2438,UP,DOWN,UP
2023-01-10 09:00:00,1.5,1,UP,"",""
2023-01-10 09:00:00,2,344,DOWN,"",""
2023-01-10 09:00:00,2,719,UP,"",""
2023-01-10 09:00:00,2,1314,UP,"",""
2023-01-10 09:00:00,3,381,UP,"",""
2023-01-10 09:00:00,4,833,UP,"",""
2023-01-10 09:00:00,6,159,UP,"",""
2023-01-10 09:00:00,6,160,UP,"",""
2023-01-10 09:00:00,6,1257,UP,"",""
2023-01-10 09:00:00,6,1260,UP,"",""
2023-01-10 09:01:48,7.0625,2034,UP,"",""
2023-01-10 09:02:46,,381,DOWN,"",""
2023-01-10 09:20:52,4.207222222222223,520,UP,"",""
2023-01-10 09:23:08,6.887222222222222,2246,UP,"",""
2023-01-10 09:30:00,1.5,1530,UP,"",""
2023-01-10 09:30:00,2,432,UP,"",""
2023-01-10 09:30:00,2.5,45,UP,"",""
2023-01-10 09:30:00,8,541,UP,"",""
2023-01-10 09:44:16,,381,UP,"",""
2023-01-10 09:50:32,2.1577777777777776,937,UP,"",""
2023-01-10 09:55:26,,541,DOWN,"",""
2023-01-10 10:00:00,0.5,1273,UP,"",""
2023-01-10 10:00:00,1,477,UP,"",""
2023-01-10 10:00:00,1,512,UP,"",""
2023-01-10 10:00:00,2,108,UP,"",""
2023-01-10 10:00:00,2,263,UP,"",""
2023-01-10 10:00:00,2,1432,UP,"",""
2023-01-10 10:00:00,2,1999,UP,"",""
2023-01-10 10:00:00,2,2230,UP,"",""
2023-01-10 10:00:00,4,437,UP,"",""
2023-01-10 10:00:00,6,1980,UP,"",""
2023-01-10 10:00:00,7,426,UP,"",""
2023-01-10 10:00:00,8,2325,DOWN,"",""
2023-01-10 10:00:00,9.034444444444444,2048,UP,"",""
2023-01-10 10:11:27,,381,DOWN,"",""
2023-01-10 10:11:44,,344,UP,"",""
2023-01-10 10:58:06,0.4102777777777778,1574,UP,"",""
2023-01-10 11:00:00,0.5,1389,UP,"",""
2023-01-10 11:00:00,0.5,1390,UP,"",""
2023-01-10 11:00:00,1,403,DOWN,"",""
2023-01-10 11:00:00,2,1316,UP,"",""
2023-01-10 11:00:00,3,663,UP,"",""
2023-01-10 11:00:00,7,2311,UP,"",""
2023-01-10 11:00:00,11.208055555555555,347,UP,"",""
2023-01-10 11:03:11,,403,UP,"",""
2023-01-10 11:13:16,3.1841666666666666,351,UP,"",""
2023-01-10 12:00:00,1,370,UP,"",""
2023-01-10 12:00:00,1,484,UP,"",""
2023-01-10 12:00:00,1,1878,UP,"",""
2023-01-10 12:00:00,1.5377777777777777,1413,UP,"",""
2023-01-10 12:00:00,1.7,1725,UP,"",""
2023-01-10 12:00:00,2,582,UP,"",""
2023-01-10 12:00:00,2,2360,UP,DOWN,UP
2023-01-10 12:00:00,5.5,2228,UP,"",""
2023-01-10 12:03:56,0.7580555555555556,903,UP,"",""
2023-01-10 12:30:00,1,1470,UP,"",""
2023-01-10 13:00:00,1.5,1504,UP,"",""
2023-01-10 13:00:00,2,372,UP,"",""
2023-01-10 13:00:00,2,867,UP,"",""
2023-01-10 13:00:00,2,1089,UP,"",""
2023-01-10 13:00:00,2,1318,UP,"",""
2023-01-10 13:30:00,1.5,506,UP,"",""
2023-01-10 13:30:00,2,1523,UP,"",""
2023-01-10 13:30:00,4,144,DOWN,"",""
2023-01-10 13:33:12,,144,UP,"",""
2023-01-10 13:57:47,0.775,2185,UP,"",""
2023-01-10 14:00:00,1,1726,UP,"",""
2023-01-10 14:00:00,1,1760,UP,"",""
2023-01-10 14:00:00,1.5,693,UP,"",""
2023-01-10 14:00:00,1.5,1564,UP,"",""
2023-01-10 14:00:00,2,723,UP,"",""
2023-01-10 14:00:00,2,1959,UP,"",""
2023-01-10 14:20:11,,541,UP,"",""
2023-01-10 14:30:00,2.5,1641,UP,"",""
2023-01-10 14:30:00,3.5,2253,UP,"",""
2023-01-10 14:30:00,4.5,2021,UP,"",""
2023-01-10 15:00:00,0.5,2234,UP,"",""
2023-01-10 15:00:00,1,398,UP,"",""
2023-01-10 15:00:00,1,1887,UP,"",""
2023-01-10 15:00:00,1.5,1861,UP,"",""
2023-01-10 15:00:00,1.846111111111111,222,UP,"",""
2023-01-10 15:00:00,2,368,UP,"",""
2023-01-10 15:00:00,3.5,1311,UP,"",""
2023-01-10 15:00:00,4,835,UP,"",""
2023-01-10 15:00:00,4.5,2566,DOWN,DOWN,UP
2023-01-10 15:00:48,4.273888888888889,2164,UP,"",""
2023-01-10 15:17:15,,1564,DOWN,"",""
2023-01-10 15:30:00,2.618888888888889,1989,UP,"",""
2023-01-10 15:30:00,3.589166666666667,1540,UP,"",""
2023-01-10 16:00:00,1.5,129,UP,"",""
2023-01-10 16:00:00,1.5,1923,UP,"",""
2023-01-10 16:00:00,2,396,UP,"",""
2023-01-10 16:00:00,2,2341,UP,UP,UP
2023-01-10 16:00:00,3,599,UP,"",""
2023-01-10 16:00:00,3,659,UP,"",""
2023-01-10 16:00:00,3,2085,UP,"",""
2023-01-10 16:30:00,2.604722222222222,95,UP,"",""
2023-01-10 17:00:00,1.5,1770,UP,"",""
2023-01-10 17:00:00,16.236666666666668,423,UP,"",""
2023-01-10 17:29:03,4.185555555555555,452,UP,"",""
2023-01-10 17:30:00,3.5,364,UP,"",""
2023-01-10 17:30:00,18.5,118,UP,"",""
2023-01-10 18:00:00,1,1723,UP,"",""
2023-01-10 18:00:00,2,1159,UP,"",""
2023-01-10 18:00:22,3.266111111111111,1001,UP,"",""
2023-01-10 18:23:35,1.6069444444444445,1846,UP,"",""
2023-01-10 19:00:00,3,1355,UP,"",""
2023-01-10 19:00:00,5,692,UP,"",""
2023-01-10 19:18:58,2.5655555555555556,946,UP,"",""
2023-01-10 19:30:00,1,2650,DOWN,DOWN,UP
2023-01-10 20:13:29,1.7027777777777777,2186,UP,"",""
2023-01-10 21:00:00,3,768,UP,"",""
2023-01-10 21:30:00,11.5,2261,UP,"",""
2023-01-10 22:00:00,8,1088,UP,"",""
2023-01-10 22:00:27,0.5138888888888888,944,UP,"",""
2023-01-10 22:25:20,4.272222222222222,2191,UP,"",""
2023-01-10 23:00:00,1,2576,UP,UP,UP
2023-01-10 23:30:00,1.5,2391,UP,DOWN,UP
2023-01-11 00:00:00,9,691,UP,"",""
2023-01-11 01:00:00,1,2577,UP,UP,UP
2023-01-11 01:00:00,3,1168,UP,"",""
2023-01-11 02:17:23,3.4794444444444443,999,UP,"",""
2023-01-11 02:22:10,0.3372222222222222,1798,UP,"",""
2023-01-11 03:59:54,,1088,DOWN,"",""
2023-01-11 06:00:00,3,1939,UP,"",""
2023-01-11 06:00:00,8,1677,UP,"",""
2023-01-11 06:24:29,0.0002777777777777778,1020,UP,"",""
2023-01-11 06:24:37,1.5622222222222222,935,UP,"",""
2023-01-11 06:29:30,2.354722222222222,2159,UP,"",""
2023-01-11 06:30:00,7.5,1087,DOWN,"",""
2023-01-11 07:00:00,23.843055555555555,257,UP,"",""
2023-01-11 07:59:12,2.013333333333333,2401,UP,DOWN,UP
2023-01-11 08:00:00,1,278,UP,"",""
2023-01-11 08:00:00,1,1213,UP,"",""
2023-01-11 08:00:00,2,1562,DOWN,"",""
2023-01-11 08:00:00,2.195,2455,UP,UP,UP
2023-01-11 08:00:00,2.5,178,UP,"",""
2023-01-11 08:00:00,3,777,UP,"",""
2023-01-11 08:00:00,4,147,UP,"",""
2023-01-11 08:00:00,5.846388888888889,938,UP,"",""
2023-01-11 08:00:00,12,1254,UP,"",""
2023-01-11 08:30:00,0.5,1718,UP,"",""
2023-01-11 08:30:00,2.5,1543,UP,"",""
2023-01-11 08:30:00,2.5,2040,UP,"",""
2023-01-11 08:30:00,4,463,UP,"",""
2023-01-11 08:47:50,,1562,UP,"",""
2023-01-11 09:00:00,1,1215,UP,"",""
2023-01-11 09:00:00,1,1885,UP,"",""
2023-01-11 09:00:00,1.5,22,UP,"",""
2023-01-11 09:00:00,2,725,UP,"",""
2023-01-11 09:00:00,2.5,1496,UP,"",""
2023-01-11 09:00:00,3,1608,UP,"",""
2023-01-11 09:00:00,4,1663,UP,"",""
2023-01-11 09:00:00,5.380277777777778,141,UP,"",""
2023-01-11 09:00:00,8,429,UP,"",""
2023-01-11 09:00:00,9.5,226,UP,"",""
2023-01-11 09:00:00,19,2319,UP,"",""
2023-01-11 09:00:00,24.414722222222224,349,UP,"",""
2023-01-11 09:26:44,0.5544444444444444,2564,UP,UP,UP
2023-01-11 09:30:00,0.5,228,UP,"",""
2023-01-11 09:30:00,0.5,492,UP,"",""
2023-01-11 09:30:00,1.5,1464,UP,"",""
2023-01-11 09:30:00,1.5,2016,DOWN,"",""
2023-01-11 09:30:00,6,377,DOWN,"",""
2023-01-11 09:44:48,,377,UP,"",""
2023-01-11 09:45:54,2.2533333333333334,1828,UP,"",""
2023-01-11 09:50:52,2.152222222222222,1275,UP,"",""
2023-01-11 10:00:00,0.5,390,UP,"",""
2023-01-11 10:00:00,1,1336,UP,"",""
2023-01-11 10:00:00,1,1971,UP,"",""
2023-01-11 10:00:00,1,2578,UP,UP,UP
2023-01-11 10:00:00,1.4708333333333334,1721,UP,"",""
2023-01-11 10:00:00,1.6144444444444443,1409,UP,"",""
2023-01-11 10:00:00,3,1068,DOWN,"",""
2023-01-11 10:00:00,3,1167,UP,"",""
2023-01-11 10:00:00,5,2222,UP,"",""
2023-01-11 10:00:00,5,2420,UP,DOWN,UP
2023-01-11 10:00:00,6,1965,UP,"",""
2023-01-11 10:00:00,7.2652777777777775,1635,UP,"",""
2023-01-11 10:00:00,8,2330,DOWN,"",""
2023-01-11 10:00:00,12,2072,UP,"",""
2023-01-11 10:02:18,3.9166666666666665,997,UP,"",""
2023-01-11 10:18:32,0.9355555555555556,336,UP,"",""
2023-01-11 10:30:00,1,1863,UP,"",""
2023-01-11 10:30:00,1.5,14,UP,"",""
2023-01-11 10:30:00,2,167,UP,"",""
2023-01-11 10:30:00,2.128888888888889,102,UP,"",""
2023-01-11 10:30:00,29.8075,414,DOWN,"",""
2023-01-11 10:34:10,2.423888888888889,1953,UP,"",""
2023-01-11 10:38:33,,414,UP,"",""
2023-01-11 10:55:26,2.314722222222222,43,UP,"",""
2023-01-11 11:00:00,1,1319,UP,"",""
2023-01-11 11:00:00,1,2579,UP,UP,UP
2023-01-11 11:00:00,1.5,1404,UP,"",""
2023-01-11 11:00:00,1.5,1569,UP,"",""
2023-01-11 11:00:00,2,499,UP,"",""
2023-01-11 11:00:00,2,872,UP,"",""
2023-01-11 11:00:00,3,658,UP,"",""
2023-01-11 11:00:00,4,2043,UP,"",""
2023-01-11 11:31:37,,167,DOWN,"",""
2023-01-11 11:39:45,2.0680555555555555,1481,UP,"",""
2023-01-11 11:41:52,,167,UP,"",""
2023-01-11 12:00:00,1,486,UP,"",""
2023-01-11 12:00:00,1,1328,UP,"",""
2023-01-11 12:00:00,1.5,689,UP,"",""
2023-01-11 12:00:00,1.5,1270,UP,"",""
2023-01-11 12:00:00,2,727,UP,"",""
2023-01-11 12:00:00,2.5,1614,UP,"",""
2023-01-11 12:00:00,7,581,UP,"",""
2023-01-11 12:00:00,16,119,UP,"",""
2023-01-11 12:11:04,1.6397222222222223,2146,UP,"",""
2023-01-11 12:30:00,2.5,386,UP,"",""
2023-01-11 12:30:00,3,1590,UP,"",""
2023-01-11 12:42:52,4.785555555555556,149,UP,"",""
2023-01-11 12:48:59,,1677,DOWN,"",""
2023-01-11 12:57:20,6.126111111111111,1848,UP,"",""
2023-01-11 13:00:00,2,873,UP,"",""
2023-01-11 13:00:00,2,1317,UP,"",""
2023-01-11 13:00:00,2,1527,UP,"",""
2023-01-11 13:00:00,3.020277777777778,1147,UP,"",""
2023-01-11 13:00:00,4,249,UP,"",""
2023-01-11 13:00:00,4.8133333333333335,1498,UP,"",""
2023-01-11 13:52:36,4.141388888888889,1480,UP,"",""
2023-01-11 14:00:00,0.5,1391,UP,"",""
2023-01-11 14:00:00,0.5,2542,UP,UP,UP
2023-01-11 14:00:00,1.5,154,UP,"",""
2023-01-11 14:00:00,1.5,2456,UP,UP,UP
2023-01-11 14:00:00,2,497,UP,"",""
2023-01-11 14:00:00,2,729,UP,"",""
2023-01-11 14:00:00,6.989722222222222,1069,DOWN,"",""
2023-01-11 14:12:41,7.805833333333333,904,UP,"",""
2023-01-11 14:21:13,0.06444444444444444,2145,UP,"",""
2023-01-11 14:30:00,0.5,2528,UP,UP,UP
2023-01-11 14:30:00,3.9555555555555557,2137,UP,"",""
2023-01-11 14:45:00,3.5125,995,UP,"",""
2023-01-11 15:00:00,1,1883,UP,"",""
2023-01-11 15:00:00,2,13,UP,"",""
2023-01-11 15:00:00,2,1743,UP,"",""
2023-01-11 15:00:00,2,2363,UP,DOWN,UP
2023-01-11 15:00:00,2,2624,UP,UP,UP
2023-01-11 15:00:00,3,1647,UP,"",""
2023-01-11 15:00:00,3,2029,UP,"",""
2023-01-11 15:00:00,3.894722222222222,1988,UP,"",""
2023-01-11 15:00:00,4,840,UP,"",""
2023-01-11 15:00:00,4,1343,UP,"",""
2023-01-11 15:30:00,0.5,2221,UP,"",""
2023-01-11 15:30:00,1.1041666666666667,1400,UP,"",""
2023-01-11 15:30:00,1.5,1522,UP,"",""
2023-01-11 15:30:00,1.5,2511,UP,UP,UP
2023-01-11 15:30:00,2.5,378,UP,"",""
2023-01-11 15:30:00,3,1364,UP,"",""
2023-01-11 16:00:00,2,730,UP,"",""
2023-01-11 16:00:00,3,1163,UP,"",""
2023-01-11 16:30:00,2.5,500,UP,"",""
2023-01-11 16:30:00,5.5,1610,UP,"",""
2023-01-11 16:54:20,1.0944444444444446,2543,UP,UP,UP
2023-01-11 17:00:00,0.5,2088,UP,"",""
2023-01-11 17:00:00,1,73,UP,"",""
2023-01-11 17:00:00,2.8897222222222223,2020,UP,"",""
2023-01-11 17:00:00,7,2306,UP,"",""
2023-01-11 17:00:00,16,425,UP,"",""
2023-01-11 17:05:05,,1069,UP,"",""
2023-01-11 17:30:00,1,2106,UP,"",""
2023-01-11 17:30:00,1.5,2086,UP,"",""
2023-01-11 18:00:00,2,389,UP,"",""
2023-01-11 18:00:00,2,2625,UP,UP,UP
2023-01-11 18:00:00,14,686,UP,"",""
2023-01-11 18:22:03,2.49,994,UP,"",""
2023-01-11 18:30:00,1.5,1769,UP,"",""
2023-01-11 19:00:00,1,2343,UP,UP,UP
2023-01-11 19:03:25,1.1741666666666666,2141,UP,"",""
2023-01-11 19:14:12,,1610,DOWN,"",""
2023-01-11 19:41:19,0.4736111111111111,1949,UP,"",""
2023-01-11 20:11:27,0.9377777777777778,451,UP,"",""
2023-01-11 20:21:26,1.01,2140,UP,"",""
2023-01-11 20:30:33,0.7547222222222222,1796,UP,"",""
2023-01-11 21:00:00,3,384,UP,"",""
2023-01-11 21:00:07,,1796,DOWN,"",""
2023-01-11 21:15:39,,1796,UP,"",""
2023-01-11 21:16:05,0.8386111111111111,1795,UP,"",""
2023-01-11 21:18:16,,1610,UP,"",""
2023-01-11 22:30:00,8.5,1086,DOWN,"",""
2023-01-11 22:57:39,0.4305555555555556,2038,UP,"",""
2023-01-11 23:00:00,1,2580,UP,UP,UP
2023-01-11 23:23:34,1.6930555555555555,2039,UP,"",""
2023-01-12 00:00:00,1,2411,UP,DOWN,UP
2023-01-12 00:35:00,5.186388888888889,993,UP,"",""
2023-01-12 01:00:00,4,1125,UP,"",""
2023-01-12 02:31:06,,1086,UP,"",""
2023-01-12 04:00:00,20,121,UP,"",""
2023-01-12 05:59:12,2.013333333333333,1827,UP,"",""
2023-01-12 06:00:00,2,314,UP,"",""
2023-01-12 06:00:00,4,1071,DOWN,"",""
2023-01-12 06:00:00,8,1687,UP,"",""
2023-01-12 06:00:00,15.5,2032,UP,"",""
2023-01-12 06:30:00,5.599722222222222,1942,UP,"",""
2023-01-12 06:31:39,3.508611111111111,992,UP,"",""
2023-01-12 06:32:46,1.3744444444444444,1669,UP,"",""
2023-01-12 07:00:00,0.5,41,UP,"",""
2023-01-12 07:00:00,2.5,109,UP,"",""
2023-01-12 07:00:00,3.383611111111111,909,UP,"",""
2023-01-12 07:58:12,2.9069444444444446,1398,UP,"",""
2023-01-12 08:00:00,1,164,UP,"",""
2023-01-12 08:00:00,1,481,UP,"",""
2023-01-12 08:00:00,2,1750,UP,"",""
2023-01-12 08:00:00,2.018611111111111,2454,UP,UP,UP
2023-01-12 08:00:00,3,656,UP,"",""
2023-01-12 08:00:00,4,845,UP,"",""
2023-01-12 08:00:00,12,1249,UP,"",""
2023-01-12 08:30:00,0.5,1711,UP,"",""
2023-01-12 08:30:00,4.5,1085,UP,"",""
2023-01-12 09:00:00,1,166,UP,"",""
2023-01-12 09:00:00,1,1881,UP,"",""
2023-01-12 09:00:00,2,1307,UP,"",""
2023-01-12 09:00:00,3,1606,UP,"",""
2023-01-12 09:00:00,3,2241,UP,"",""
2023-01-12 09:00:00,3.5,2500,UP,UP,UP
2023-01-12 09:00:00,4,1449,UP,"",""
2023-01-12 09:00:00,4.5,42,UP,"",""
2023-01-12 09:00:00,6,208,DOWN,"",""
2023-01-12 09:00:00,9,2331,DOWN,"",""
2023-01-12 09:00:00,10,241,UP,"",""
2023-01-12 09:00:00,13.315,1643,UP,"",""
2023-01-12 09:30:00,1,101,UP,"",""
2023-01-12 09:30:00,1.5,1517,UP,"",""
2023-01-12 09:30:00,4.5,462,UP,"",""
2023-01-12 09:30:00,6,459,UP,"",""
2023-01-12 09:30:00,7.5,23,UP,"",""
2023-01-12 09:30:00,8,28,UP,"",""
2023-01-12 09:30:00,12.5,2322,UP,"",""
2023-01-12 10:00:00,0.5,1271,UP,"",""
2023-01-12 10:00:00,0.5,2361,UP,DOWN,UP
2023-01-12 10:00:00,1,479,UP,"",""
2023-01-12 10:00:00,1,1575,UP,"",""
2023-01-12 10:00:00,1.5,310,UP,"",""
2023-01-12 10:00:00,1.9111111111111112,1914,UP,"",""
2023-01-12 10:00:00,2,495,UP,"",""
2023-01-12 10:00:00,2,1844,UP,"",""
2023-01-12 10:00:00,2.5,360,DOWN,"",""
2023-01-12 10:00:00,2.5,2445,UP,UP,UP
2023-01-12 10:00:00,3,1162,UP,"",""
2023-01-12 10:00:00,4,1226,UP,"",""
2023-01-12 10:00:00,5,150,UP,"",""
2023-01-12 10:00:00,5.788888888888889,2022,UP,"",""
2023-01-12 10:00:00,12,2074,UP,"",""
2023-01-12 10:00:00,12.79111111111111,348,UP,"",""
2023-01-12 10:10:40,,208,UP,"",""
2023-01-12 10:14:24,3.5694444444444446,991,UP,"",""
2023-01-12 10:16:32,,310,DOWN,"",""
2023-01-12 10:30:00,1,1373,UP,"",""
2023-01-12 10:30:00,1.5,2388,UP,DOWN,UP
2023-01-12 10:30:00,3.5,422,UP,"",""
2023-01-12 10:35:17,,360,UP,"",""
2023-01-12 10:57:17,3.3227777777777776,2142,UP,"",""
2023-01-12 11:00:00,1,237,UP,"",""
2023-01-12 11:00:00,1,1406,UP,"",""
2023-01-12 11:00:00,1,1968,UP,"",""
2023-01-12 11:00:00,2,1657,UP,"",""
2023-01-12 11:00:00,4,1332,UP,"",""
2023-01-12 11:00:00,4,2304,UP,"",""
2023-01-12 11:55:34,1.073888888888889,1879,UP,"",""
2023-01-12 12:00:00,0.6697222222222222,1905,UP,"",""
2023-01-12 12:00:00,2,864,UP,"",""
2023-01-12 12:00:00,2,1987,UP,"",""
2023-01-12 12:00:00,2.0755555555555554,588,UP,"",""
2023-01-12 12:12:56,1.5277777777777777,1766,UP,"",""
2023-01-12 12:30:00,2,2509,UP,UP,UP
2023-01-12 13:00:00,1,76,UP,"",""
2023-01-12 13:00:00,1,748,UP,"",""
2023-01-12 13:00:00,1,1194,UP,"",""
2023-01-12 13:00:00,2,1638,UP,"",""
2023-01-12 13:00:00,3,2080,UP,"",""
2023-01-12 13:00:00,4,301,DOWN,"",""
2023-01-12 13:00:00,4,1243,UP,"",""
2023-01-12 13:00:00,7.256944444444445,1374,UP,"",""
2023-01-12 13:00:00,9,551,UP,"",""
