CSIM_TIMESTAMP,Area,DEL_FLAG,ENT_NAME,FACILITY,ROW_ID
2022-12-13 12:47:17,Area/WBA/Assembly/Bonding,N,MECH_DEBOND,PLINE200,26365
2022-12-19 12:47:58,Area/DDALD/Deposition/ALD,N,XP4_1,PLINE300,21712
2022-12-30 13:38:59,Area/WBA/Assembly/Dicing,N,UV_MANUAL,PLINE200,26135
2022-12-30 13:41:48,Area/WBA/Metrology/Metrology,N,PEEL_TESTER,PLINE200,22663
2022-12-30 13:53:10,Area/WBA/Assembly/Bonding,N,BOND_TESTER,PLINE200,11126
2022-12-30 13:57:34,Area/WBA/Metrology/Metrology,N,MATLAB,PLINE200,11266
2022-12-30 14:00:32,Area/WBA/Assembly/Dicing,N,MOUNTER_MAN2,PLINE200,23525
2022-12-30 14:00:41,Area/WBA/Assembly/Dicing,N,MOUNTER_MAN,PLINE200,8078
2022-12-30 14:07:14,Area/WBA/Assembly/FlipChip,N,NANO,PLINE200,24485
2022-12-30 14:08:51,Area/WBA/Assembly/FlipChip,N,CHAMEO_UP,PLINE200,25772
2022-12-30 17:17:37,Area/ISE/Stocker/Stocker,N,FOUPPURGE_2,PLINE300,21347
2022-12-30 17:21:58,Area/ISE/Stocker/Stocker,N,PATERNOSTER,PLINE300,5510
2022-12-30 17:25:41,Area/ISE/Maintenance/Maintenance,N,SEALER_1,PLINE300,7991
2022-12-30 17:26:38,Area/ISE/Maintenance/Maintenance,N,SEALER_3,PLINE200,7993
2022-12-30 17:31:47,Area/ISE/Maintenance/Maintenance,N,SEALER_5,PLINE300,17128
2022-12-30 18:53:06,Area/ISE/Stocker/Stocker,N,FOUPPURGE_1,PLINE300,12247
2022-12-31 09:51:12,Area/ILIME/Metrology/Profilometry,N,CONTOUR_GTX,PLINE200,25285
2022-12-31 09:52:59,Area/ILIME/Metrology/Defectivity,N,EASYLOAD,PLINE200,21933
2022-12-31 09:59:01,Area/ILIME/Metrology/XRRD,N,HRXRD,PLINE200,5891
2022-12-31 10:06:30,Area/ILIME/Metrology/Inspections,N,MICROS_DIE,PLINE200,23520
2022-12-31 10:07:05,Area/ILIME/Metrology/Inspections,N,MICROS_NOVA,PLINE300,5624
2022-12-31 10:09:01,Area/ILIME/Metrology/Inspections,N,NIKON_L300N,PLINE200,25327
2022-12-31 10:15:49,Area/ILIME/Metrology/Inspections,N,THICK1,PLINE200,15007
2022-12-31 10:18:31,Area/WMCE/Clean/Clean,N,CHEMDIS,PLINE300,19844
2022-12-31 10:23:34,Area/WMCE/Clean/Clean,N,CHEMDIS_2,PLINE200,19856
2022-12-31 10:29:38,Area/WMCE/Clean/Etch,N,SRD_3,PLINE200,5263
2022-12-31 10:29:51,Area/WMCE/Clean/Etch,N,SRD_4,PLINE200,5264
2022-12-31 10:30:07,Area/WMCE/Clean/Etch,N,WETBENCH_1,PLINE200,4425
2022-12-31 10:30:31,Area/WMCE/Clean/Etch,N,WETBENCH_3,PLINE200,5168
2022-12-31 10:30:40,Area/WMCE/Clean/Etch,N,WETBENCH_4,PLINE200,5179
2022-12-31 10:52:47,Area/WMCE/Clean/Etch,N,TUBECLEANER,PLINE200,4243
2022-12-31 11:15:06,Area/WMCE/CarrierClean/CarrierClean,N,HTC8020,PLINE200,4547
2023-01-02 06:39:45,Area/DDEPI/Deposition/EPI,N,MBE49_IIIV,PLINE200,22644
2023-01-02 06:52:52,Area/ELMIC/Metrology/Inspections,N,XL31_CF,PLINE300,22006
2023-01-02 07:19:03,Area/DDCVD/Deposition/CVD,N,HFCVD_DIAMOND,PLINE200,7470
2023-01-02 08:46:37,Area/Litho/Misc,N,CUPCLEAN300,PLINE300,6693
2023-01-02 08:46:52,Area/Litho/Exposure/Scanner,N,EUVRETSTOCKER,PLINE300,22106
2023-01-02 08:47:04,Area/Litho/Exposure/Scanner,N,SMIFPODOPENER,PLINE300,23993
2023-01-02 09:57:37,Area/Litho/Misc/Misc,N,CUPCLEAN200,PLINE200,6692
2023-01-02 09:58:40,Area/Litho/Misc/Misc,N,VACUUM_OVEN,PLINE200,5174
2023-01-02 10:11:36,Area/DDALD/Deposition/ALD,N,SAVANNAH,PLINE300,13126
2023-01-02 13:12:17,Area/ILIME/Metrology/Defectivity,N,SAM_HISA304,PLINE300,25143
2023-01-02 13:13:04,Area/ILIME/Metrology/Inspections,N,GT2000,PLINE300,26118
2023-01-02 20:00:01,Area/ELMIC/Metrology/Inspections,N,CRESSINGTON300,PLINE300,15006
2023-01-03 00:59:42,Area/ELMIC/Metrology/Inspections,N,PECS682,PLINE300,9626
2023-01-03 11:58:10,Area/WBA/Assembly/FlipChip,N,ASYMTEK,PLINE200,7051
2023-01-06 07:55:58,Area/ELMIC/Metrology/Inspections,N,APREO,PLINE200,22007
2023-01-06 07:56:08,Area/ELMIC/Metrology/Inspections,N,CRESSINGTON200,PLINE200,11387
2023-01-08 12:47:34,Area/ELMIC/Metrology/Inspections,N,EXSOLVE_2,PLINE300,26398
2023-01-10 13:20:20,Area/DDEPI/Deposition/EPI,N,CENTURA_EPI,PLINE300,12627
2023-01-11 10:36:07,Area/WBA/Assembly/FlipChip,N,SETNA,PLINE200,24315
2023-01-12 12:10:23,Area/ILIME/Metrology/Profilometry,N,ZETA,PLINE300,25351
2023-01-12 14:58:04,Area/ILIME/Metrology/Ellipsometry,N,F5_X,PLINE200,8048
2023-01-13 03:46:05,Area/WBA/Assembly/Bonding,N,LAMINATOR,PLINE200,9929
2023-01-13 10:44:03,Area/ISE/Maintenance/Maintenance,N,SEALER_4,PLINE300,17127
2023-01-13 10:58:39,Area/Lab/Lab/3D,N,PROBERSA,PLINE200,5316
2023-01-13 11:12:12,Area/ILIME/Metrology/Inspections,N,GS1000,PLINE300,22434
2023-01-13 12:47:21,Area/Lab,N,PRIKKER,PLINE200,3945
2023-01-15 12:53:59,Area/ISE/Maintenance/Maintenance,N,SEALER_2,PLINE200,7992
2023-01-15 13:02:08,Area/WMCE/CarrierClean/CarrierClean,N,HTC8030_CF,PLINE200,4548
2023-01-16 06:16:11,Area/ELMIC/Metrology/Inspections,N,MC10,PLINE300,20555
2023-01-16 09:18:05,Area/WMCE/FoupClean/FoupClean,N,FPCLEAN,PLINE300,80
2023-01-16 10:11:06,Area/ISE/Stocker/Stocker,N,STOCKER_5,PLINE300,21763
2023-01-16 10:26:33,Area/ILIME/Metrology/Defectivity,N,SP2,PLINE300,724
2023-01-16 12:47:27,Area/ELMIC/Metrology/Inspections,N,XL30_CF,PLINE200,3975
2023-01-16 16:37:26,Area/WMCE/Clean/Etch,N,SCEPTER,PLINE200,3952
2023-01-17 07:47:43,Area/WMCE/FoupClean/FoupClean,N,FPCLEAN_2,PLINE300,2063
2023-01-17 22:21:41,Area/WBA/Assembly/FlipChip,N,PVAT_PLASMA,PLINE200,9688
2023-01-18 07:47:50,Area/DDALD/Deposition/ALD,N,POLYGON_2,PLINE300,5266
2023-01-18 17:48:12,Area/DDEPI/Deposition/EPI,N,RIBER,PLINE200,5231
2023-01-18 22:39:25,Area/DDDIFFUSION/Anneal/AnnealOven,N,VANTAGE,PLINE300,906
2023-01-18 23:17:52,Area/Litho/Misc/Misc,N,MAN_SPIN,PLINE200,5184
2023-01-18 23:18:39,Area/Litho/Misc/Misc,N,OPTIHOT_HB_30,PLINE200,6971
2023-01-19 06:57:40,Area/ILIME/Metrology/Profilometry,N,HRP340,PLINE300,922
2023-01-19 07:47:13,Area/WMCE/Clean/Clean,N,E_LESS_PLATING_A,PLINE200,5165
2023-01-19 07:47:31,Area/ILIME/Metrology/Defectivity,N,ZI2000,PLINE200,14366
2023-01-19 12:47:10,Area/WBA/Assembly/Bonding,N,DETAPER,PLINE200,8606
2023-01-19 18:09:11,Area/ILIME/Metrology/Profilometry,N,FLEXUS,PLINE200,3853
2023-01-20 07:47:43,Area/Litho/Exposure/Scanner,N,HAMATECH,PLINE300,22009
2023-01-20 21:48:43,Area/WBA/Assembly/Bonding,N,HERCULES_NIL,PLINE200,24391
2023-01-21 02:38:16,Area/Litho/Exposure/Scanner,N,SC3300,PLINE300,8175
2023-01-21 09:05:54,Area/ELMIC/Metrology/Inspections,N,MC600I,PLINE300,15148
2023-01-21 14:44:36,Area/WMCE/Plating/Plating,N,RAIDER,PLINE200,3947
2023-01-21 21:39:43,Area/ILIME/Metrology/Inspections,N,MICROS_EPI,PLINE200,6380
2023-01-22 07:47:30,Area/ILIME/Metrology/Profilometry,N,WYCO,PLINE200,19408
2023-01-22 14:37:01,Area/WMCE/Clean/Etch,N,SST_CU,PLINE200,3962
2023-01-22 21:38:52,Area/ISE/Etch/CombinedEtch,N,PRODUCER_5,PLINE300,11826
2023-01-23 02:38:14,Area/DDDIFFUSION/Anneal/AnnealOven,N,P6_CURE,PLINE200,3939
2023-01-23 07:47:30,Area/ISE/Implantation/Implantation,N,XR80,PLINE200,3978
2023-01-23 08:22:20,Area/WBA/Assembly/Bonding,N,MOLDER,PLINE300,17187
2023-01-23 09:49:56,Area/WMCE/Cmp/Cmp,N,REFLEXION,PLINE300,938
2023-01-23 11:25:42,Area/WBA/Assembly/FlipChip,N,FC150,PLINE200,3722
2023-01-23 11:53:02,Area/ISE/Stocker/Stocker,N,STOCKER_3,PLINE300,5141
2023-01-23 12:47:18,Area/ILIME/Metrology/Inspections,N,MIC_NIKON_2,PLINE200,4432
2023-01-23 12:47:33,Area/WMCE/Clean/Clean,N,DNS,PLINE300,76
2023-01-23 13:16:21,Area/DDALD/Deposition/ALD,N,XP4_4,PLINE300,20945
2023-01-23 13:30:29,Area/ILIME/Metrology/XRRD,N,QC3,PLINE200,6348
2023-01-23 14:07:08,Area/ELMIC/Metrology/Inspections,N,HELIOS_G5,PLINE300,24322
2023-01-23 14:23:18,Area/ILIME/Metrology/Inspections,N,FTIR_2,PLINE300,23981
2023-01-23 15:42:23,Area/ELMIC/Metrology/Inspections,N,NOVA600,PLINE300,10451
2023-01-23 18:07:20,Area/DDDIFFUSION/Anneal/AnnealOven,N,AST_CU,PLINE200,3833
2023-01-23 18:22:11,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412_2,PLINE200,26167
2023-01-23 19:11:52,Area/Dummy-Area/Dummy-SubArea/Dummy-EntityGroup,N,DUMMY300,PLINE300,78
2023-01-24 06:28:33,Area/DDCVD/Deposition/CVD,N,TEL_EPISODE,PLINE300,25306
2023-01-24 06:37:56,Area/DDDIFFUSION/Anneal/AnnealOven,N,GENI,PLINE300,16866
2023-01-24 07:48:04,Area/Lab/Lab/3D,N,VORTEX_2,PLINE300,7111
2023-01-24 07:48:04,Area/WMCE/Clean/Etch,N,WAFERSTORM,PLINE300,23007
2023-01-24 07:48:05,Area/ILIME/Metrology/Inspections,N,YS250,PLINE300,11108
2023-01-24 09:06:08,Area/ISE/Etch/CombinedEtch,N,SPTS_BEOL,PLINE200,26262
2023-01-24 09:08:54,Area/ILIME/Metrology/Inspections,N,HITACHI9200,PLINE200,3858
2023-01-24 09:19:25,Area/ILIME/Metrology/Inspections,N,NH3MONITOR,PLINE200,3883
2023-01-24 09:29:57,Area/ILIME/Metrology/Inspections,N,CIPT,PLINE200,8288
2023-01-24 11:01:27,Area/ISE/Stocker/Stocker,N,STOCKER_4,PLINE300,8127
2023-01-24 13:04:55,Area/ISE/Stocker/Stocker,N,STOCKER_2,PLINE300,3261
2023-01-24 14:25:00,Area/ILIME/Metrology/Inspections,N,PLATO,PLINE200,23498
2023-01-24 15:24:22,Area/ELMIC/Metrology/Inspections,N,NOVA200,PLINE200,3884
2023-01-24 17:26:20,Area/DDPVD/Deposition/PVD,N,ELECTRA_CU,PLINE200,3845
2023-01-24 18:04:23,Area/DDDIFFUSION/Anneal/AnnealOven,N,P5_CF,PLINE200,3938
2023-01-24 20:06:12,Area/ISE/Etch/Strip,N,MATRIX,PLINE200,3709
2023-01-24 22:30:05,Area/WBA/Assembly/Bonding,N,DEBOND_PEEL,PLINE200,5542
2023-01-24 23:51:28,Area/WMCE/Clean/Clean,N,DNS_10,PLINE200,24920
2023-01-25 01:48:30,Area/ISE/Metrology/MetrologyISE,N,THERMAPROBE,PLINE300,4793
2023-01-25 02:31:40,Area/DDPVD/Deposition/PVD,N,ELECTRA_CF,PLINE200,3844
2023-01-25 03:01:19,Area/WBA/Assembly/Bonding,N,GEMINI,PLINE300,14546
2023-01-25 04:11:07,Area/ILIME/Metrology/Txrf,N,2830ZT,PLINE300,23988
2023-01-25 05:36:37,Area/Litho/Misc/Misc,N,FUSION,PLINE200,3855
2023-01-25 05:37:18,Area/DDPVD/Deposition/PVD,N,ENDURA_BAR,PLINE200,3847
2023-01-25 06:00:07,Area/ISE/Misc/Misc,N,INNOLAS,PLINE200,4524
2023-01-25 07:47:06,Area/META/AMSI/AutoProbers,N,AUTOPROBER_2,PLINE200,10097
2023-01-25 07:47:07,Area/Litho/Misc/Misc,N,BLUE_M_BCB,PLINE200,4422
2023-01-25 07:47:11,Area/WBA/Assembly/Dicing,N,EDGE_TRIM,PLINE200,8598
2023-01-25 07:47:16,Area/WBA/Assembly/Bonding,N,LAMINATOR_2,PLINE200,16306
2023-01-25 07:47:17,Area/ILIME/Metrology/Inspections,N,LEXT_IR,PLINE200,7468
2023-01-25 07:47:24,Area/WMCE/Clean/Clean,N,RENA_CLEAN,PLINE200,7771
2023-01-25 07:47:28,Area/WBA/Assembly/FlipChip,N,TC_ADVANCED,PLINE200,12806
2023-01-25 07:47:29,Area/META/AMSI/AutoProbers,N,THOR,PLINE200,19168
2023-01-25 07:47:29,Area/WMCE/Clean/Etch,N,WETBENCH_2,PLINE200,5163
2023-01-25 07:47:33,Area/MCA/Metrology/Microscopes,N,ATOMPROBE,PLINE300,20306
2023-01-25 07:47:40,Area/DDCVD/Deposition/CVD,N,EXTREME_1,PLINE300,10466
2023-01-25 07:47:41,Area/WMCE/Cmp/Cmp,N,F_REX300X_2,PLINE300,22978
2023-01-25 07:47:43,Area/ELMIC/Metrology/Inspections,N,HELIOS1200_2,PLINE300,20568
2023-01-25 07:47:44,Area/ILIME/Metrology/Inspections,N,HITACHI9380,PLINE300,1232
2023-01-25 07:47:53,Area/WMCE/Plating/Plating,N,RAIDER_4,PLINE300,6638
2023-01-25 07:47:59,Area/ILIME/Metrology/Inspections,N,T600,PLINE300,11046
2023-01-25 07:47:59,Area/META/AMSI/MetrologyAMSI,N,SYSTEMIII,PLINE300,16686
2023-01-25 08:51:54,Area/Litho/Exposure/Scanner,N,EBEAM300,PLINE300,12927
2023-01-25 08:54:39,Area/ILIME/Metrology/Inspections,N,EV11,PLINE200,8786
2023-01-25 08:57:12,Area/ILIME/Metrology/Inspections,N,MICROS_OUT,PLINE200,13586
2023-01-25 09:09:08,Area/ILIME/Metrology/Inspections,N,YS375,PLINE300,18998
2023-01-25 09:14:34,Area/WBA/Assembly/Dicing,N,L5_DICER,PLINE200,23390
2023-01-25 09:14:46,Area/WBA/Assembly/Dicing,N,L5_CLEANER,PLINE200,23391
2023-01-25 09:19:18,Area/ILIME/Metrology/Profilometry,N,FSM_CU,PLINE200,3854
2023-01-25 09:34:17,Area/DDALD/Deposition/ALD,N,EPSILON3200,PLINE300,736
2023-01-25 09:38:56,Area/ELMIC/Metrology/Inspections,N,EXSOLVE,PLINE300,14911
2023-01-25 09:51:14,Area/Litho/Exposure/Scanner,N,SC1000,PLINE300,13809
2023-01-25 09:55:35,Area/ISE/Etch/Strip,N,MATTSON,PLINE200,3872
2023-01-25 10:33:52,Area/ILIME/Metrology/Inspections,N,CIRCL_2,PLINE300,24316
2023-01-25 10:38:11,Area/DDCVD/Deposition/CVD,N,AMAT_MEK,PLINE200,3824
2023-01-25 10:45:51,Area/ISE/Sorter/Sorter,N,SORT_OVENS,PLINE200,3959
2023-01-25 10:49:49,Area/ILIME/Metrology/Inspections,N,ARCHER700,PLINE300,20549
2023-01-25 10:52:28,Area/DDPVD/Deposition/PVD,N,ENDURA1,PLINE200,3846
2023-01-25 11:43:40,Area/ELMIC/Metrology/Inspections,N,HELIOS450,PLINE300,10449
2023-01-25 11:43:57,Area/ELMIC/Metrology/Inspections,N,TECNAIF30,PLINE300,10447
2023-01-25 11:46:19,Area/ELMIC/Metrology/Inspections,N,SU8000,PLINE300,5443
2023-01-25 11:52:33,Area/ISE/Implantation/Implantation,N,OPTIMA,PLINE300,1082
2023-01-25 12:04:28,Area/ISE/Etch/Strip,N,INTEGRA,PLINE300,4785
2023-01-25 12:19:32,Area/WBA/Assembly/Bonding,N,MOUNTER_LH,PLINE200,7892
2023-01-25 12:40:03,Area/ELMIC/Metrology/Inspections,N,TEMLINK,PLINE300,14916
2023-01-25 12:45:14,Area/ILIME/Metrology/Inspections,N,HITACHI4000,PLINE300,2909
2023-01-25 12:47:08,Area/WMCE/Clean/Etch,N,CHRONOS_WB,PLINE200,6852
2023-01-25 12:47:11,Area/WBA/Assembly/Dicing,N,UVO,PLINE200,23227
2023-01-25 12:47:14,Area/Litho/Exposure/Scanner,N,IQ_ALIGNER,PLINE200,3714
2023-01-25 12:47:20,Area/Dummy-Area/Dummy-SubArea/Dummy-EntityGroup,N,NOTOOL,PLINE200,6219
2023-01-25 12:47:20,Area/ISE/Implantation/Implantation,N,NV8201,PLINE200,3885
2023-01-25 12:47:21,Area/DDDIFFUSION/Anneal/AnnealOven,N,P2_TEOS,PLINE200,3936
2023-01-25 12:47:24,Area/WMCE/Clean/Etch,N,SEZ,PLINE200,3953
2023-01-25 12:47:25,Area/WMCE/Clean/Etch,N,SICONNEX_2,PLINE200,21016
2023-01-25 12:47:30,Area/DDPVD/Deposition/PVD,N,ANELVA,PLINE300,704
2023-01-25 12:47:31,Area/DDCVD/Deposition/CVD,N,CENTURA,PLINE300,260
2023-01-25 12:47:39,Area/ILIME/Metrology/Inspections,N,H4000_2,PLINE300,5445
2023-01-25 12:47:39,Area/ILIME/Metrology/Inspections,N,H6300,PLINE300,13055
2023-01-25 12:47:40,Area/ELMIC/Metrology/Inspections,N,HELIOS460,PLINE300,11926
2023-01-25 12:47:43,Area/ISE/Etch/CombinedEtch,N,LAM_E6_3,PLINE300,23357
2023-01-25 12:47:45,Area/Dummy-Area/Dummy-SubArea/Dummy-EntityGroup,N,NOTOOL,PLINE300,6218
2023-01-25 12:47:46,Area/DDALD/Deposition/ALD,N,POLYGON8300,PLINE300,263
2023-01-25 12:47:54,Area/ISE/Stocker/Stocker,N,STOCKER,PLINE300,2302
2023-01-25 12:47:57,Area/Litho/Exposure/Track,N,TR3300,PLINE300,8133
2023-01-25 12:47:58,Area/Litho/Exposure/Track,N,TRDUOS,PLINE300,21671
2023-01-25 12:47:58,Area/Litho/Exposure/Track,N,TRMTM,PLINE300,6346
2023-01-25 12:48:30,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412,PLINE300,1715
2023-01-25 12:54:56,Area/WBA/Assembly/Dicing,N,300MM_DICER,PLINE200,4424
2023-01-25 12:55:56,Area/WBA/Assembly/Bonding,N,DEBOND_CLEANER,PLINE200,7469
2023-01-25 13:01:18,Area/ILIME/Metrology/Defectivity,N,EP5,PLINE300,19780
2023-01-25 13:16:24,Area/ILIME/Metrology/Inspections,N,H6300_2,PLINE300,20573
2023-01-25 13:20:36,Area/DDPVD/Deposition/PVD,N,ENDURA_5,PLINE300,16067
2023-01-25 13:21:45,Area/DDPVD/Deposition/PVD,N,SIGMA,PLINE300,16706
2023-01-25 13:22:10,Area/ISE/Etch/Strip,N,MATTSON_II,PLINE200,3873
2023-01-25 13:26:13,Area/DDDIFFUSION/Anneal/AnnealOven,N,P3_NITRIDE,PLINE200,3937
2023-01-25 13:33:24,Area/ILIME/Metrology/Inspections,N,MIC_AXIOTRON_2,PLINE200,5171
2023-01-25 13:34:28,Area/DDCVD/Deposition/CVD,N,CENTURA_W,PLINE200,3836
2023-01-25 14:01:36,Area/ILIME/Metrology/Defectivity,N,SAM300,PLINE200,9587
2023-01-25 14:05:21,Area/ELMIC/Metrology/Inspections,N,METRIOS,PLINE300,14921
2023-01-25 14:06:02,Area/ISE/Implantation/Implantation,N,QUANTUMXP,PLINE300,12695
2023-01-25 14:20:34,Area/WMCE/Cmp/Cmp,N,MIRRA_3,PLINE200,7518
2023-01-25 14:31:42,Area/Litho/Exposure/Track,N,TR2000,PLINE300,10648
2023-01-25 15:07:44,Area/DDDIFFUSION/Anneal/AnnealOven,N,AST2,PLINE200,3832
2023-01-25 15:09:36,Area/WBA/Assembly/Bonding,N,LASERDEBOND,PLINE200,21486
2023-01-25 15:11:31,Area/DDEPI/Deposition/EPI,N,GAN_G5,PLINE300,21729
2023-01-25 15:12:31,Area/DDDIFFUSION/Anneal/AnnealOven,N,P7_HITEMP,PLINE200,3940
2023-01-25 15:12:35,Area/WBA/Assembly/Bonding,N,40NT,PLINE200,16687
2023-01-25 15:17:46,Area/WMCE/Cmp/Cmp,N,REFLEXION_4,PLINE300,7053
2023-01-25 15:21:21,Area/META/AMSI/MetrologyAMSI,N,SYSTEMVI,PLINE300,20479
2023-01-25 15:25:26,Area/DDPVD/Deposition/PVD,N,ANELVA_2,PLINE300,8105
2023-01-25 15:29:20,Area/Litho/Exposure/Track,N,TELACT8_750,PLINE200,3965
2023-01-25 15:35:25,Area/Litho/Exposure/Scanner,N,SC1950,PLINE300,7379
2023-01-25 15:40:28,Area/DDEPI/Deposition/EPI,N,INTREPID_2,PLINE300,18986
2023-01-25 15:45:37,Area/Litho/Exposure/Scanner,N,SC2000,PLINE300,21339
2023-01-25 15:52:19,Area/WMCE/Clean/Etch,N,DNS_3,PLINE200,5498
2023-01-25 16:05:15,Area/ILIME/Metrology/Defectivity,N,KLA2351,PLINE200,3860
2023-01-25 16:05:43,Area/WBA/Assembly/Bonding,N,HYBRID_BONDER,PLINE300,24370
2023-01-25 16:06:30,Area/DDALD/Deposition/ALD,N,EXCEL_1,PLINE300,10475
2023-01-25 16:15:48,Area/DDALD/Deposition/ALD,N,XP8,PLINE300,11146
2023-01-25 16:35:24,Area/ELMIC/Metrology/Inspections,N,TEM_METROLOGY,PLINE300,15206
2023-01-25 16:46:47,Area/WBA/Assembly/Bonding,N,BONDER_200,PLINE200,4419
2023-01-25 16:51:01,Area/ILIME/Metrology/Inspections,N,NX3DM,PLINE300,12107
2023-01-25 16:58:24,Area/ISE/Etch/CombinedEtch,N,LAM_E5,PLINE300,7694
2023-01-25 17:01:50,Area/WMCE/Clean/Etch,N,CHRONOS_SRD,PLINE200,6858
2023-01-25 17:02:49,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412_3,PLINE300,7633
2023-01-25 17:03:48,Area/ILIME/Metrology/Profilometry,N,HRP220_CU,PLINE200,3859
2023-01-25 17:03:57,Area/ISE/Etch/CombinedEtch,N,VERSALIS,PLINE300,12113
2023-01-25 17:04:00,Area/ILIME/Metrology/Inspections,N,MH300,PLINE300,12949
2023-01-25 17:09:09,Area/WBA/Assembly/FlipChip,N,DIEPICKPLACE,PLINE200,5803
2023-01-25 17:20:21,Area/DDDIFFUSION/Anneal/AnnealOven,N,LEVITOR4300,PLINE300,262
2023-01-25 17:26:29,Area/DDPVD/Deposition/PVD,N,BH800,PLINE200,20374
2023-01-25 17:37:06,Area/WBA/Assembly/Bonding,N,FUSIONBONDER,PLINE200,8847
2023-01-25 17:40:11,Area/DDEPI/Deposition/EPI,N,CENTURA_IIIV,PLINE300,7191
2023-01-25 17:49:33,Area/DDPVD/Deposition/PVD,N,ENDURA_3,PLINE300,5065
2023-01-25 17:54:18,Area/WMCE/Clean/Clean,N,MARANGONI,PLINE200,15466
2023-01-25 18:02:18,Area/WMCE/Clean/Etch,N,WETSTRIP_WB,PLINE200,9006
2023-01-25 18:02:34,Area/ILIME/Metrology/Inspections,N,MENTOR200,PLINE200,3874
2023-01-25 18:02:42,Area/DDCVD/Deposition/CVD,N,AMAT_HIK,PLINE200,3823
2023-01-25 18:05:58,Area/Litho/Exposure/Track,N,TRPROAP,PLINE300,24652
2023-01-25 18:07:53,Area/WMCE/Cmp/Cmp,N,F_REX300X_1,PLINE300,13186
2023-01-25 18:14:55,Area/DDALD/Deposition/ALD,N,EAGLE12_3,PLINE300,7662
2023-01-25 18:15:00,Area/DDDIFFUSION/Anneal/AnnealOven,N,P8_POLYRAMP,PLINE200,3941
2023-01-25 18:17:29,Area/ILIME/Metrology/Inspections,N,CIRCL,PLINE300,10087
2023-01-25 18:17:38,Area/ILIME/Metrology,N,RS75_CF,PLINE200,3949
2023-01-25 18:21:26,Area/Litho/Exposure/Scanner,N,ASM750,PLINE200,3830
2023-01-25 18:24:03,Area/ILIME/Metrology,N,RS75TC,PLINE200,3948
2023-01-25 18:24:55,Area/ILIME/Metrology/Defectivity,N,PROVISION2E,PLINE300,21934
2023-01-25 18:25:07,Area/ILIME/Metrology/Inspections,N,PWG5,PLINE300,24324
2023-01-25 18:25:53,Area/DDEPI/Deposition/EPI,N,INTREPID,PLINE300,8038
2023-01-25 18:28:52,Area/WMCE/Clean/Etch,N,SICONNEX,PLINE200,4939
2023-01-25 18:30:50,Area/ILIME/Metrology/XRRD,N,METRIXL,PLINE300,2172
2023-01-25 18:37:29,Area/DDDIFFUSION/Anneal/AnnealOven,N,A412_4,PLINE300,13306
2023-01-25 18:38:01,Area/WMCE/Clean/Etch,N,SEZ_2,PLINE200,3954
2023-01-25 18:44:11,Area/ISE/Etch/CombinedEtch,N,LAM_E6_2,PLINE300,21501
2023-01-25 18:45:16,Area/WMCE/Clean/Etch,N,DNS_8,PLINE200,12767
2023-01-25 18:45:45,Area/DDDIFFUSION/Anneal/AnnealOven,N,MRT5000,PLINE200,8472
2023-01-25 18:46:29,Area/ILIME/Metrology/Inspections,N,MICROS_DETS,PLINE200,3877
