,FACILITY,ENT_NAME,EVENT_ROW_ID,Datim,State,ToolName,State_SC,State_TR,Tool
2427,PLINE200,TELACT8_200,963863211,2023-01-17 22:02:42,DOWN,,,,
2428,PLINE200,TELACT8_200,963866517,2023-01-17 22:13:58,UP,,,,
2429,PLINE200,TELACT8_200,964221269,2023-01-19 00:12:03,DOWN,,,,
2430,PLINE200,TELACT8_200,964255563,2023-01-19 03:49:16,UP,,,,
2431,PLINE200,TELACT8_200,965066351,2023-01-21 13:21:53,DOWN,,,,
2432,PLINE200,TELACT8_200,965091049,2023-01-21 15:56:36,UP,,,,
2433,PLINE200,TELACT8_200,965630450,2023-01-23 23:18:36,DOWN,,,,
2434,PLINE200,TELACT8_200,965646284,2023-01-24 00:36:11,UP,,,,
2435,PLINE200,TELACT8_200,966237328,2023-01-25 20:28:02,DOWN,,,,
2436,PLINE200,TELACT8_200,966242702,2023-01-25 20:44:46,UP,,,,
2437,PLINE200,XL30_CF,959587011,2023-01-02 06:49:08,DOWN,,,,
2438,PLINE200,XL30_CF,960715098,2023-01-06 07:56:27,UP,,,,
2439,PLINE200,XR80,959770351,2023-01-02 20:33:36,UP,,,,
2440,PLINE200,XR80,960132274,2023-01-04 05:56:42,DOWN,,,,
2441,PLINE200,XR80,965071322,2023-01-21 14:01:06,UP,,,,
2442,PLINE200,TUBECLEANER,959534323,2022-12-31 10:52:47,UP,,,,
2443,PLINE200,BONDER_200,959658484,2023-01-02 13:08:05,DOWN,,,,
2444,PLINE200,BONDER_200,959873583,2023-01-03 09:28:44,UP,,,,
2445,PLINE200,BONDER_200,961604156,2023-01-10 07:30:06,DOWN,,,,
2446,PLINE200,BONDER_200,961681000,2023-01-10 13:33:12,UP,,,,
2447,PLINE200,BLUE_M_BCB,959613927,2023-01-02 09:57:24,DOWN,,,,
2448,PLINE200,BLUE_M_BCB,959702378,2023-01-02 15:31:05,UP,,,,
2449,PLINE200,BLUE_M_BCB,961537611,2023-01-09 22:07:19,DOWN,,,,
2450,PLINE200,BLUE_M_BCB,961582518,2023-01-10 04:54:30,UP,,,,
2451,PLINE200,BLUE_M_BCB,961598021,2023-01-10 06:51:27,DOWN,,,,
2452,PLINE200,BLUE_M_BCB,961601052,2023-01-10 07:07:36,UP,,,,
2453,PLINE200,BLUE_M_BCB,963867513,2023-01-17 22:17:09,DOWN,,,,
2454,PLINE200,BLUE_M_BCB,963870536,2023-01-17 22:29:24,UP,,,,
2455,PLINE200,300MM_DICER,959656145,2023-01-02 13:00:21,UP,,,,
2456,PLINE200,300MM_DICER,962158427,2023-01-11 22:20:51,DOWN,,,,
2457,PLINE200,300MM_DICER,962162451,2023-01-11 22:32:44,UP,,,,
2458,PLINE200,300MM_DICER,964124622,2023-01-18 17:00:21,DOWN,,,,
2459,PLINE200,300MM_DICER,964174168,2023-01-18 20:05:01,UP,,,,
2460,PLINE200,WETBENCH_1,959534032,2022-12-31 10:30:07,DOWN,,,,
2461,PLINE200,SRD_1,959534000,2022-12-31 10:29:31,DOWN,,,,
2462,PLINE200,SRD_1,959680880,2023-01-02 14:04:47,UP,,,,
2463,PLINE200,SRD_1,959967984,2023-01-03 14:09:50,DOWN,,,,
2464,PLINE200,SRD_1,959999626,2023-01-03 16:23:16,UP,,,,
2465,PLINE200,MIC_NIKON_2,959533670,2022-12-31 10:05:30,UP,,,,
2466,PLINE200,ISIS,959533577,2022-12-31 09:59:40,DOWN,,,,
2467,PLINE200,ISIS,959599673,2023-01-02 08:00:26,UP,,,,
2468,PLINE200,ISIS,963054009,2023-01-15 00:57:04,DOWN,,,,
2469,PLINE200,ISIS,963221416,2023-01-15 23:31:19,UP,,,,
2470,PLINE200,INNOLAS,959815423,2023-01-03 01:49:22,DOWN,,,,
2471,PLINE200,INNOLAS,960113740,2023-01-04 04:00:03,UP,,,,
2472,PLINE200,INNOLAS,964602314,2023-01-20 03:03:14,DOWN,,,,
2473,PLINE200,INNOLAS,965363372,2023-01-23 08:00:53,UP,,,,
2474,PLINE200,HTC8020,959534788,2022-12-31 11:15:06,UP,,,,
2475,PLINE200,HTC8030_CF,959534792,2022-12-31 11:15:25,UP,,,,
2476,PLINE200,HTC8030_CF,960754252,2023-01-06 10:42:57,DOWN,,,,
2477,PLINE200,HTC8030_CF,960790341,2023-01-06 12:57:26,UP,,,,
2478,PLINE200,HTC8030_CF,961973697,2023-01-11 11:00:16,DOWN,,,,
2479,PLINE200,HTC8030_CF,962241247,2023-01-12 07:48:54,UP,,,,
2480,PLINE200,HTC8030_CF,962552708,2023-01-13 06:35:21,DOWN,,,,
2481,PLINE200,HTC8030_CF,962892659,2023-01-14 08:34:21,UP,,,,
2482,PLINE200,HTC8030_CF,963096453,2023-01-15 09:01:10,DOWN,,,,
2483,PLINE200,HTC8030_CF,963127532,2023-01-15 13:02:08,UP,,,,
2484,PLINE200,LAM_POLY,959678087,2023-01-02 13:51:35,UP,,,,
2485,PLINE200,LAM_POLY,962153749,2023-01-11 21:56:08,DOWN,,,,
2486,PLINE200,LAM_POLY,962159814,2023-01-11 22:25:57,UP,,,,
2487,PLINE200,LAM_POLY,963078894,2023-01-15 06:00:01,DOWN,,,,
2488,PLINE200,LAM_POLY,963082355,2023-01-15 07:02:19,UP,,,,
2489,PLINE200,LAM_POLY,963639162,2023-01-17 08:16:07,DOWN,,,,
2490,PLINE200,LAM_POLY,963662499,2023-01-17 10:14:43,UP,,,,
2491,PLINE200,LAM_POLY,964201069,2023-01-18 22:25:23,DOWN,,,,
2492,PLINE200,LAM_POLY,964263315,2023-01-19 04:30:56,UP,,,,
2493,PLINE200,LAM_POLY,964290983,2023-01-19 07:45:06,DOWN,,,,
2494,PLINE200,LAM_POLY,964309662,2023-01-19 09:19:48,UP,,,,
2495,PLINE200,SICONNEX,959533222,2022-12-31 09:42:59,DOWN,,,,
2496,PLINE200,SICONNEX,959632178,2023-01-02 11:15:24,UP,,,,
2497,PLINE200,SICONNEX,960393192,2023-01-05 06:14:24,DOWN,,,,
2498,PLINE200,SICONNEX,960397280,2023-01-05 06:47:21,UP,,,,
2499,PLINE200,SICONNEX,961560319,2023-01-10 01:02:33,DOWN,,,,
2500,PLINE200,SICONNEX,961563336,2023-01-10 01:27:29,UP,,,,
2501,PLINE200,SICONNEX,961704542,2023-01-10 14:42:25,DOWN,,,,
2502,PLINE200,SICONNEX,961754132,2023-01-10 17:24:43,UP,,,,
2503,PLINE200,SICONNEX,962226375,2023-01-12 06:22:56,DOWN,,,,
2504,PLINE200,SICONNEX,962561410,2023-01-13 07:28:54,UP,,,,
2505,PLINE200,SICONNEX,963327283,2023-01-16 10:46:19,DOWN,,,,
2506,PLINE200,SICONNEX,963346439,2023-01-16 11:47:41,UP,,,,
2507,PLINE200,SICONNEX,964646644,2023-01-20 07:20:42,DOWN,,,,
2508,PLINE200,SICONNEX,964963870,2023-01-21 01:43:13,UP,,,,
2509,PLINE200,SICONNEX,965028566,2023-01-21 09:27:48,DOWN,,,,
2510,PLINE200,SICONNEX,965033873,2023-01-21 10:09:06,UP,,,,
2511,PLINE200,SICONNEX,965117282,2023-01-21 18:00:28,DOWN,,,,
2512,PLINE200,SICONNEX,965150656,2023-01-21 20:58:00,UP,,,,
2513,PLINE200,SICONNEX,965199044,2023-01-22 08:12:32,DOWN,,,,
2514,PLINE200,SICONNEX,965420765,2023-01-23 11:49:30,UP,,,,
2515,PLINE200,MIRRA_OX,959535191,2022-12-31 12:11:27,DOWN,,,,
2516,PLINE200,MIRRA_OX,959964916,2023-01-03 14:00:04,UP,,,,
2517,PLINE200,MIRRA_OX,961827038,2023-01-10 21:28:18,DOWN,,,,
2518,PLINE200,MIRRA_OX,961836340,2023-01-10 22:26:19,UP,,,,
2519,PLINE200,MIRRA_OX,963027214,2023-01-14 20:35:31,DOWN,,,,
2520,PLINE200,MIRRA_OX,963124804,2023-01-15 12:32:53,UP,,,,
2521,PLINE200,MIRRA_OX,963136949,2023-01-15 14:06:29,DOWN,,,,
2522,PLINE200,MIRRA_OX,963139927,2023-01-15 14:33:33,UP,,,,
2523,PLINE200,MIRRA_OX,963153377,2023-01-15 16:27:45,DOWN,,,,
2524,PLINE200,MIRRA_OX,963158128,2023-01-15 17:15:14,UP,,,,
2525,PLINE200,MIRRA_OX,963173428,2023-01-15 17:55:10,DOWN,,,,
2526,PLINE200,MIRRA_OX,963541425,2023-01-16 22:25:26,UP,,,,
2527,PLINE200,MIRRA_OX,963824573,2023-01-17 18:30:30,DOWN,,,,
2528,PLINE200,MIRRA_OX,963900291,2023-01-18 00:08:43,UP,,,,
2529,PLINE200,MIRRA_OX,964661160,2023-01-20 09:17:37,DOWN,,,,
2530,PLINE200,MIRRA_OX,964904911,2023-01-20 21:11:17,UP,,,,
2531,PLINE200,MIRRA_OX,965335867,2023-01-23 03:00:30,DOWN,,,,
2532,PLINE200,MIRRA_OX,965362100,2023-01-23 07:49:41,UP,,,,
2533,PLINE200,MIRRA_OX,965505217,2023-01-23 17:02:58,DOWN,,,,
2534,PLINE200,MIRRA_OX,965608837,2023-01-23 21:32:58,UP,,,,
2535,PLINE200,MIRRA_OX,965881865,2023-01-24 17:57:35,DOWN,,,,
2536,PLINE200,MIRRA_OX,965905242,2023-01-24 20:00:58,UP,,,,
2537,PLINE200,MIRRA_OX,966200034,2023-01-25 18:04:49,DOWN,,,,
2538,PLINE200,MIRRA_OX,966224418,2023-01-25 19:41:59,UP,,,,
2539,PLINE200,WETBENCH_2,959534036,2022-12-31 10:30:24,DOWN,,,,
2540,PLINE200,E_LESS_PLATING_A,959533992,2022-12-31 10:29:08,DOWN,,,,
2541,PLINE200,WETBENCH_3,959534040,2022-12-31 10:30:31,DOWN,,,,
2542,PLINE200,MIC_AXIOTRON_2,959533656,2022-12-31 10:05:13,UP,,,,
2543,PLINE200,VACUUM_OVEN,959614206,2023-01-02 09:58:39,UP,,,,
2544,PLINE200,WETBENCH_4,959534044,2022-12-31 10:30:40,DOWN,,,,
2545,PLINE200,MAN_SPIN,959614133,2023-01-02 09:58:19,UP,,,,
2546,PLINE200,RIBER,959585492,2023-01-02 06:39:26,UP,,,,
2547,PLINE200,RIBER,963730912,2023-01-17 14:34:35,DOWN,,,,
2548,PLINE200,RIBER,964141981,2023-01-18 17:48:12,UP,,,,
2549,PLINE200,SRD_3,959534004,2022-12-31 10:29:38,DOWN,,,,
2550,PLINE200,SRD_4,959534008,2022-12-31 10:29:51,DOWN,,,,
2551,PLINE200,ACT12_MTM,959592502,2023-01-02 07:22:30,DOWN,,,,
2552,PLINE200,ACT12_MTM,959667917,2023-01-02 13:32:39,UP,,,,
2553,PLINE200,ACT12_MTM,960085569,2023-01-03 23:08:48,DOWN,,,,
2554,PLINE200,ACT12_MTM,960090131,2023-01-03 23:39:53,UP,,,,
2555,PLINE200,ACT12_MTM,960409809,2023-01-05 08:00:20,DOWN,,,,
2556,PLINE200,ACT12_MTM,960430851,2023-01-05 09:47:15,UP,,,,
2557,PLINE200,ACT12_MTM,961835415,2023-01-10 22:20:31,DOWN,,,,
2558,PLINE200,ACT12_MTM,961838661,2023-01-10 22:39:03,UP,,,,
2559,PLINE200,ACT12_MTM,961884987,2023-01-11 04:15:52,DOWN,,,,
2560,PLINE200,ACT12_MTM,961890011,2023-01-11 04:49:01,UP,,,,
2561,PLINE200,ACT12_MTM,962476995,2023-01-12 22:28:37,DOWN,,,,
2562,PLINE200,ACT12_MTM,962479872,2023-01-12 22:48:06,UP,,,,
2563,PLINE200,ACT12_MTM,962846460,2023-01-14 01:50:46,DOWN,,,,
2564,PLINE200,ACT12_MTM,962847680,2023-01-14 02:05:30,UP,,,,
2565,PLINE200,ACT12_MTM,963936716,2023-01-18 03:35:42,DOWN,,,,
2566,PLINE200,ACT12_MTM,963950432,2023-01-18 05:26:35,UP,,,,
2567,PLINE200,ACT12_MTM,964411304,2023-01-19 14:47:52,DOWN,,,,
2568,PLINE200,ACT12_MTM,964431701,2023-01-19 15:34:50,UP,,,,
2569,PLINE200,ACT12_MTM,965976119,2023-01-25 02:45:12,DOWN,,,,
2570,PLINE200,ACT12_MTM,965998723,2023-01-25 05:19:16,UP,,,,
2571,PLINE200,DNS_3,959534820,2022-12-31 11:17:04,DOWN,,,,
2572,PLINE200,DNS_3,959759595,2023-01-02 18:43:12,UP,,,,
2573,PLINE200,DNS_3,959773099,2023-01-02 20:54:22,DOWN,,,,
2574,PLINE200,DNS_3,959958953,2023-01-03 13:41:38,UP,,,,
2575,PLINE200,DNS_3,960639664,2023-01-05 22:27:07,DOWN,,,,
2576,PLINE200,DNS_3,960709242,2023-01-06 07:25:50,UP,,,,
2577,PLINE200,DNS_3,960714322,2023-01-06 07:53:06,DOWN,,,,
2578,PLINE200,DNS_3,960789248,2023-01-06 12:52:54,UP,,,,
2579,PLINE200,DNS_3,960864583,2023-01-06 17:29:59,DOWN,,,,
2580,PLINE200,DNS_3,960909553,2023-01-06 18:25:25,UP,,,,
2581,PLINE200,DNS_3,961529505,2023-01-09 21:12:36,DOWN,,,,
2582,PLINE200,DNS_3,961533508,2023-01-09 21:37:23,UP,,,,
2583,PLINE200,DNS_3,962467515,2023-01-12 21:29:37,DOWN,,,,
2584,PLINE200,DNS_3,962479381,2023-01-12 22:45:33,UP,,,,
2585,PLINE200,DNS_3,964244786,2023-01-19 02:36:12,DOWN,,,,
2586,PLINE200,DNS_3,964251976,2023-01-19 03:20:22,UP,,,,
2587,PLINE200,DNS_3,964903011,2023-01-20 21:00:44,DOWN,,,,
2588,PLINE200,DNS_3,965008718,2023-01-21 06:38:59,UP,,,,
2589,PLINE200,DNS_3,965010639,2023-01-21 07:12:47,DOWN,,,,
2590,PLINE200,DNS_3,965013635,2023-01-21 07:38:16,UP,,,,
2591,PLINE200,DNS_3,965065892,2023-01-21 13:13:18,DOWN,,,,
2592,PLINE200,DNS_3,965070770,2023-01-21 13:57:51,UP,,,,
2593,PLINE200,DNS_3,966142054,2023-01-25 15:24:20,DOWN,,,,
2594,PLINE200,DNS_3,966152154,2023-01-25 15:52:19,UP,,,,
2595,PLINE200,DEBOND_PEEL,960475639,2023-01-05 11:44:19,UP,,,,
2596,PLINE200,PROFILER,959533739,2022-12-31 10:13:02,DOWN,,,,
2597,PLINE200,PROFILER,959853374,2023-01-03 06:46:30,UP,,,,
2598,PLINE200,PROFILER,961899385,2023-01-11 06:20:05,DOWN,,,,
2599,PLINE200,PROFILER,961907198,2023-01-11 07:07:20,UP,,,,
2600,PLINE200,PROFILER,963960351,2023-01-18 06:38:08,DOWN,,,,
2601,PLINE200,PROFILER,963966497,2023-01-18 07:15:57,UP,,,,
2602,PLINE200,PROFILER,966013305,2023-01-25 06:40:20,DOWN,,,,
2603,PLINE200,PROFILER,966018103,2023-01-25 07:00:57,UP,,,,
2604,PLINE200,AP300,959613661,2023-01-02 09:56:28,DOWN,,,,
2605,PLINE200,AP300,959703257,2023-01-02 15:33:28,UP,,,,
2606,PLINE200,AP300,960231713,2023-01-04 13:50:01,DOWN,,,,
2607,PLINE200,AP300,961027166,2023-01-07 10:01:41,UP,,,,
2608,PLINE200,AP300,961568562,2023-01-10 02:16:27,DOWN,,,,
2609,PLINE200,AP300,961586189,2023-01-10 05:23:39,UP,,,,
2610,PLINE200,AP300,961590513,2023-01-10 05:54:56,DOWN,,,,
2611,PLINE200,AP300,961597927,2023-01-10 06:51:06,UP,,,,
2612,PLINE200,AP300,961944869,2023-01-11 09:41:20,DOWN,,,,
2613,PLINE200,AP300,961956230,2023-01-11 10:19:27,UP,,,,
2614,PLINE200,AP300,962101694,2023-01-11 17:59:45,DOWN,,,,
2615,PLINE200,AP300,962131312,2023-01-11 20:34:45,UP,,,,
2616,PLINE200,AP300,962515956,2023-01-13 01:52:57,DOWN,,,,
2617,PLINE200,AP300,962595458,2023-01-13 09:45:52,UP,,,,
2618,PLINE200,AP300,962607790,2023-01-13 10:32:23,DOWN,,,,
2619,PLINE200,AP300,963876837,2023-01-17 22:52:44,UP,,,,
2620,PLINE200,AP300,963886773,2023-01-17 23:24:27,DOWN,,,,
2621,PLINE200,AP300,963890703,2023-01-17 23:38:33,UP,,,,
2622,PLINE200,AP300,963984296,2023-01-18 09:21:52,DOWN,,,,
2623,PLINE200,AP300,964160453,2023-01-18 18:36:32,UP,,,,
2624,PLINE200,AP300,964328034,2023-01-19 10:26:43,DOWN,,,,
2625,PLINE200,AP300,964365759,2023-01-19 12:03:04,UP,,,,
2626,PLINE200,AP300,964398954,2023-01-19 14:02:51,DOWN,,,,
2627,PLINE200,AP300,964409804,2023-01-19 14:42:31,UP,,,,
2628,PLINE200,AP300,965120273,2023-01-21 18:05:24,DOWN,,,,
2629,PLINE200,AP300,965346526,2023-01-23 06:38:43,UP,,,,
2630,PLINE200,AP300,966000043,2023-01-25 05:27:44,DOWN,,,,
2631,PLINE200,AP300,966003111,2023-01-25 05:41:32,UP,,,,
2632,PLINE200,AP300,966243177,2023-01-25 20:46:29,DOWN,,,,
2633,PLINE200,HRXRD,959533563,2022-12-31 09:59:01,UP,,,,
2634,PLINE200,CINTILLIO,959532863,2022-12-31 08:58:43,DOWN,,,,
2635,PLINE200,CINTILLIO,959832186,2023-01-03 04:29:59,UP,,,,
2636,PLINE200,CINTILLIO,960423843,2023-01-05 09:05:54,DOWN,,,,
2637,PLINE200,CINTILLIO,960489222,2023-01-05 13:03:45,UP,,,,
2638,PLINE200,CINTILLIO,960506048,2023-01-05 14:12:21,DOWN,,,,
2639,PLINE200,CINTILLIO,960589037,2023-01-05 18:27:34,UP,,,,
2640,PLINE200,CINTILLIO,960789934,2023-01-06 12:55:42,DOWN,,,,
2641,PLINE200,CINTILLIO,960810542,2023-01-06 14:19:14,UP,,,,
2642,PLINE200,CINTILLIO,961274303,2023-01-09 08:25:44,DOWN,,,,
2643,PLINE200,CINTILLIO,961328838,2023-01-09 11:48:13,UP,,,,
2644,PLINE200,CINTILLIO,961927712,2023-01-11 08:48:32,DOWN,,,,
2645,PLINE200,CINTILLIO,961952860,2023-01-11 10:04:09,UP,,,,
2646,PLINE200,CINTILLIO,962224307,2023-01-12 05:56:29,DOWN,,,,
2647,PLINE200,CINTILLIO,962260132,2023-01-12 09:25:27,UP,,,,
2648,PLINE200,CINTILLIO,962593969,2023-01-13 09:38:47,DOWN,,,,
2649,PLINE200,CINTILLIO,962608396,2023-01-13 10:35:16,UP,,,,
2650,PLINE200,CINTILLIO,962825442,2023-01-13 23:22:11,DOWN,,,,
2651,PLINE200,CINTILLIO,962863742,2023-01-14 03:46:03,UP,,,,
2652,PLINE200,CINTILLIO,963052422,2023-01-15 00:35:57,DOWN,,,,
2653,PLINE200,CINTILLIO,963058475,2023-01-15 02:15:11,UP,,,,
2654,PLINE200,CINTILLIO,963155640,2023-01-15 16:48:37,DOWN,,,,
2655,PLINE200,CINTILLIO,963200958,2023-01-15 19:41:39,UP,,,,
2656,PLINE200,CINTILLIO,964063198,2023-01-18 14:14:01,DOWN,,,,
2657,PLINE200,CINTILLIO,964094260,2023-01-18 15:36:55,UP,,,,
2658,PLINE200,CINTILLIO,964622644,2023-01-20 05:00:26,DOWN,,,,
2659,PLINE200,CINTILLIO,964650764,2023-01-20 07:48:31,UP,,,,
2660,PLINE200,CINTILLIO,964772980,2023-01-20 14:40:24,DOWN,,,,
2661,PLINE200,CINTILLIO,964965768,2023-01-21 01:51:51,UP,,,,
2662,PLINE200,CINTILLIO,965161731,2023-01-21 23:40:22,DOWN,,,,
2663,PLINE200,CINTILLIO,965162837,2023-01-21 23:54:40,UP,,,,
2664,PLINE200,CINTILLIO,965265953,2023-01-22 16:22:41,DOWN,,,,
2665,PLINE200,CINTILLIO,965270778,2023-01-22 17:10:04,UP,,,,
2666,PLINE200,CINTILLIO,965370530,2023-01-23 08:54:36,DOWN,,,,
2667,PLINE200,CINTILLIO,965382727,2023-01-23 09:39:22,UP,,,,
2668,PLINE200,CINTILLIO,966247868,2023-01-25 21:12:50,DOWN,,,,
2669,PLINE200,QC3,959533751,2022-12-31 10:13:49,DOWN,,,,
2670,PLINE200,QC3,959589427,2023-01-02 07:07:44,UP,,,,
2671,PLINE200,MICROS_EPI,959533687,2022-12-31 10:06:47,UP,,,,
2672,PLINE200,CUPCLEAN200,959613969,2023-01-02 09:57:36,UP,,,,
2673,PLINE200,CHRONOS_WB,959533988,2022-12-31 10:28:53,DOWN,,,,
2674,PLINE200,CHRONOS_WB,960158993,2023-01-04 08:26:13,UP,,,,
2675,PLINE200,CHRONOS_WB,961179708,2023-01-08 12:47:40,DOWN,,,,
2676,PLINE200,CHRONOS_WB,961187378,2023-01-08 14:24:37,UP,,,,
2677,PLINE200,CHRONOS_WB,961550807,2023-01-09 23:24:33,DOWN,,,,
2678,PLINE200,CHRONOS_WB,961562745,2023-01-10 01:24:31,UP,,,,
2679,PLINE200,CHRONOS_WB,961958345,2023-01-11 10:24:28,DOWN,,,,
2680,PLINE200,CHRONOS_WB,962175106,2023-01-11 23:25:46,UP,,,,
2681,PLINE200,CHRONOS_WB,962521189,2023-01-13 02:23:23,DOWN,,,,
2682,PLINE200,CHRONOS_WB,962530912,2023-01-13 03:58:07,UP,,,,
2683,PLINE200,CHRONOS_WB,962928279,2023-01-14 12:58:04,DOWN,,,,
2684,PLINE200,CHRONOS_WB,963066589,2023-01-15 03:51:00,UP,,,,
2685,PLINE200,CHRONOS_WB,963274047,2023-01-16 09:02:45,DOWN,,,,
2686,PLINE200,CHRONOS_WB,963296820,2023-01-16 09:50:31,UP,,,,
2687,PLINE200,CHRONOS_WB,963336557,2023-01-16 11:19:10,DOWN,,,,
2688,PLINE200,CHRONOS_WB,963573273,2023-01-17 00:31:04,UP,,,,
2689,PLINE200,CHRONOS_WB,963825156,2023-01-17 18:37:37,DOWN,,,,
2690,PLINE200,CHRONOS_WB,963892219,2023-01-17 23:42:06,UP,,,,
2691,PLINE200,CHRONOS_WB,964301307,2023-01-19 08:42:01,DOWN,,,,
2692,PLINE200,CHRONOS_WB,964353601,2023-01-19 11:29:51,UP,,,,
2693,PLINE200,CHRONOS_WB,964898236,2023-01-20 20:28:37,DOWN,,,,
2694,PLINE200,CHRONOS_WB,965137197,2023-01-21 19:35:10,UP,,,,
2695,PLINE200,CHRONOS_WB,965340555,2023-01-23 04:35:05,DOWN,,,,
2696,PLINE200,CHRONOS_WB,965343560,2023-01-23 05:32:33,UP,,,,
2697,PLINE200,CHRONOS_SRD,959533970,2022-12-31 10:28:31,DOWN,,,,
2698,PLINE200,CHRONOS_SRD,959681687,2023-01-02 14:09:49,UP,,,,
2699,PLINE200,OPTIHOT_HB_30,959614185,2023-01-02 09:58:29,UP,,,,
2700,PLINE200,ASYMTEK,959935618,2023-01-03 11:58:10,UP,,,,
2701,PLINE200,LEXT_IR,959533600,2022-12-31 10:01:14,UP,,,,
2702,PLINE200,LEXT_IR,961063963,2023-01-07 15:21:08,DOWN,,,,
2703,PLINE200,LEXT_IR,961070175,2023-01-07 16:04:01,UP,,,,
2704,PLINE200,LEXT_IR,963621475,2023-01-17 06:59:16,DOWN,,,,
2705,PLINE200,LEXT_IR,963627832,2023-01-17 07:26:01,UP,,,,
2706,PLINE200,DEBOND_CLEANER,964647685,2023-01-20 07:24:54,DOWN,,,,
2707,PLINE200,DEBOND_CLEANER,964713290,2023-01-20 11:45:39,UP,,,,
2708,PLINE200,HFCVD_DIAMOND,959591695,2023-01-02 07:19:03,UP,,,,
2709,PLINE200,MIRRA_3,959535181,2022-12-31 12:10:54,DOWN,,,,
2710,PLINE200,MIRRA_3,959648913,2023-01-02 12:23:06,UP,,,,
2711,PLINE200,MIRRA_3,960057640,2023-01-03 20:00:29,DOWN,,,,
2712,PLINE200,MIRRA_3,960058838,2023-01-03 20:11:20,UP,,,,
2713,PLINE200,MIRRA_3,960060522,2023-01-03 20:31:11,DOWN,,,,
2714,PLINE200,MIRRA_3,960088896,2023-01-03 23:27:17,UP,,,,
2715,PLINE200,MIRRA_3,960510803,2023-01-05 14:24:05,DOWN,,,,
2716,PLINE200,MIRRA_3,960581820,2023-01-05 18:07:53,UP,,,,
2717,PLINE200,MIRRA_3,961539948,2023-01-09 22:19:20,DOWN,,,,
2718,PLINE200,MIRRA_3,961568506,2023-01-10 02:15:59,UP,,,,
2719,PLINE200,MIRRA_3,962479540,2023-01-12 22:46:12,DOWN,,,,
2720,PLINE200,MIRRA_3,962555141,2023-01-13 06:56:44,UP,,,,
2721,PLINE200,MIRRA_3,962598308,2023-01-13 09:54:16,DOWN,,,,
2722,PLINE200,MIRRA_3,963159257,2023-01-15 17:27:52,UP,,,,
2723,PLINE200,MIRRA_3,963175751,2023-01-15 17:58:08,DOWN,,,,
2724,PLINE200,MIRRA_3,963210872,2023-01-15 21:04:28,UP,,,,
2725,PLINE200,MIRRA_3,963876870,2023-01-17 22:52:49,DOWN,,,,
2726,PLINE200,MIRRA_3,963927205,2023-01-18 02:38:07,UP,,,,
2727,PLINE200,MIRRA_3,964743180,2023-01-20 13:28:34,DOWN,,,,
2728,PLINE200,MIRRA_3,964918599,2023-01-20 22:32:13,UP,,,,
2729,PLINE200,MIRRA_3,965399563,2023-01-23 10:40:45,DOWN,,,,
2730,PLINE200,MIRRA_3,965422083,2023-01-23 11:53:50,UP,,,,
2731,PLINE200,MIRRA_3,965827534,2023-01-24 15:13:47,DOWN,,,,
2732,PLINE200,MIRRA_3,965949190,2023-01-24 23:35:09,UP,,,,
2733,PLINE200,MIRRA_3,966100056,2023-01-25 13:04:50,DOWN,,,,
2734,PLINE200,RENA_CLEAN,959532902,2022-12-31 09:29:12,DOWN,,,,
2735,PLINE200,RENA_CLEAN,960326168,2023-01-04 20:10:56,UP,,,,
2736,PLINE200,MOUNTER_LH,959629769,2023-01-02 11:03:22,UP,,,,
2737,PLINE200,MOUNTER_LH,961271632,2023-01-09 07:56:46,DOWN,,,,
2738,PLINE200,MOUNTER_LH,961302852,2023-01-09 10:25:50,UP,,,,
2739,PLINE200,MOUNTER_LH,963380599,2023-01-16 13:39:03,DOWN,,,,
2740,PLINE200,MOUNTER_LH,963389481,2023-01-16 14:16:54,UP,,,,
2741,PLINE200,MOUNTER_LH,963412776,2023-01-16 15:29:08,DOWN,,,,
2742,PLINE200,MOUNTER_LH,963527491,2023-01-16 21:23:55,UP,,,,
2743,PLINE200,MOUNTER_LH,964174489,2023-01-18 20:08:18,DOWN,,,,
2744,PLINE200,MOUNTER_LH,964178109,2023-01-18 20:27:47,UP,,,,
2745,PLINE200,CAMTEK,959584383,2023-01-02 06:29:03,DOWN,,,,
2746,PLINE200,CAMTEK,959605379,2023-01-02 08:40:01,UP,,,,
2747,PLINE200,CAMTEK,960167036,2023-01-04 09:42:59,DOWN,,,,
2748,PLINE200,CAMTEK,960176576,2023-01-04 10:09:28,UP,,,,
2749,PLINE200,CAMTEK,961336700,2023-01-09 12:25:01,DOWN,,,,
2750,PLINE200,CAMTEK,961700109,2023-01-10 14:30:28,UP,,,,
2751,PLINE200,CAMTEK,962889842,2023-01-14 08:18:19,DOWN,,,,
2752,PLINE200,CAMTEK,962896719,2023-01-14 09:10:37,UP,,,,
2753,PLINE200,CAMTEK,963983271,2023-01-18 09:16:06,DOWN,,,,
2754,PLINE200,CAMTEK,963987950,2023-01-18 09:38:09,UP,,,,
2755,PLINE200,SEALER_2,963103436,2023-01-15 10:27:24,DOWN,,,,
2756,PLINE200,SEALER_2,963126441,2023-01-15 12:53:59,UP,,,,
2757,PLINE200,F5_X,959533512,2022-12-31 09:54:45,DOWN,,,,
2758,PLINE200,F5_X,960465876,2023-01-05 11:20:33,UP,,,,
2759,PLINE200,F5_X,961638323,2023-01-10 10:33:09,DOWN,,,,
2760,PLINE200,F5_X,962352753,2023-01-12 14:58:04,UP,,,,
