DATE_TIME_STAMP_Begin,DATE_TIME_STAMP_End,EVENT_ROW_ID_Begin,EVENT_ROW_ID_End,FO_ROW_ID,ResTk,USER_ID_Begin,USER_ID_End,WBS
2023-01-23 10:32:36,2023-01-23 11:06:18,965397769,965406232,9290,4233519,jedidi64,ormerd14,31012/01084
2023-01-23 09:53:10,2023-01-23 11:25:27,965385488,965414208,21934,4234197,stiersk,stiersk,38199/01951
2023-01-23 10:12:58,2023-01-23 11:30:59,965390504,965416340,13686,4234158,liang13,1f8psvc,30990/32063
2023-01-23 11:20:09,2023-01-23 11:38:53,965412097,965418526,19200,4233842,camerott,camerott,38199/01907
2023-01-23 09:48:00,2023-01-23 11:46:37,965384389,965420141,22978,N/a,sugawa19,sugawa19,31399/01183
2023-01-23 07:54:06,2023-01-23 11:50:07,965362707,965420863,3828,4234239,moelants,moelants,44999/49500
2023-01-23 08:48:21,2023-01-23 11:53:05,965369408,965421971,4424,N/a,schoofs,schoofs,31012/01506
2023-01-23 10:41:14,2023-01-23 12:01:33,965399655,965424320,10907,4233247,iraci88,iraci88,37092/02172
2023-01-23 10:01:03,2023-01-23 12:15:51,965387232,965426987,14466,4231390,feyena,feyena,36004/01221
2023-01-23 09:46:38,2023-01-23 12:26:19,965384114,965428619,4673,4232501,leruth67,mander15,97401/00942
2023-01-23 10:47:43,2023-01-23 13:04:18,965401969,965436757,20579,N/a,mander15,mander15,39320/36502
2023-01-23 06:51:00,2023-01-23 13:55:32,965349330,965453798,20568,N/a,gade18,seidelf,39320/36502
2023-01-23 11:06:23,2023-01-23 13:58:08,965406252,965454355,9290,4233519,ormerd14,1f8psvc,31012/01084
2023-01-23 12:48:01,2023-01-23 13:59:10,965432478,965454563,3884,4233375,ripj,ripj,32005/01299
2023-01-23 12:31:38,2023-01-23 14:03:59,965429253,965457368,14921,N/a,gade18,gade18,39320/36502
2023-01-23 13:41:34,2023-01-23 14:16:17,965447596,965461301,20795,4233681,oguma46,oguma46,31199/30092
2023-01-23 09:08:47,2023-01-23 15:14:23,965374636,965476464,7053,4233695,kenens78,kenens78,38199/01952
2023-01-23 13:35:42,2023-01-23 15:42:23,965445745,965485431,10451,N/a,maes72,maes72,98300/14175
2023-01-23 15:49:21,2023-01-23 15:49:39,965487957,965488083,4673,4234342,willegem,willegem,97401/01743
2023-01-23 14:59:51,2023-01-23 15:57:35,965471340,965491407,20556,4234499,kenis,kenis,32005/01711
2023-01-23 09:06:16,2023-01-23 16:21:33,965374234,965498383,11146,4233737,kimura50,kimura50,39423/01225
2023-01-23 14:06:28,2023-01-23 16:21:45,965457960,965498413,10087,N/a,lieben52,lieben52,38199/02180
2023-01-23 09:00:29,2023-01-23 16:40:22,965371432,965501712,24493,4234126,lai86,lai86,37092/02174
2023-01-23 15:08:34,2023-01-23 16:59:16,965474635,965504413,8133,4233234,furuka28,furuka28,31199/01514
2023-01-23 10:10:11,2023-01-23 17:38:21,965389620,965514626,4926,N/a,michal78,engelen,39320/36502
2023-01-23 11:02:44,2023-01-23 17:51:00,965405421,965525507,20581,4234318,talmel16,talmel16,38199/01593
2023-01-23 14:13:37,2023-01-23 17:51:47,965459075,965526591,20579,N/a,sainch77,sainch77,39320/36502
2023-01-23 12:07:33,2023-01-23 17:59:19,965425801,965533101,10907,N/a,michal78,moller,39320/36502
2023-01-23 14:12:11,2023-01-23 18:03:10,965458875,965536590,14921,N/a,martin29,martin29,42199/00160
2023-01-23 17:38:26,2023-01-23 18:08:13,965514650,965541474,4926,4230787,engelen,engelen,37004/02248
2023-01-23 17:15:46,2023-01-23 18:13:35,965508283,965545703,3884,4233435,planke49,planke49,97406/01185
2023-01-23 16:02:20,2023-01-23 18:30:41,965492574,965559444,21339,4234176,verstr99,verstr99,31199/00650
2023-01-23 16:03:00,2023-01-23 19:14:13,965492726,965578969,14911,N/a,koryto87,koryto87,42199/00160
2023-01-23 15:15:37,2023-01-23 19:31:46,965477125,965582536,21671,4234140,thomas96,thomas96,31199/01513
2023-01-23 16:46:44,2023-01-23 21:06:50,965502392,965604206,10448,4233850,impagn97,impagn97,42199/00160
2023-01-23 09:53:04,2023-01-23 21:17:06,965385456,965605940,3940,4234087,carval53,1f8psvc,30990/02249
2023-01-23 20:07:03,2023-01-23 21:20:21,965591711,965606642,5443,N/a,billin72,billin72,39320/36502
2023-01-23 18:44:33,2023-01-23 21:26:40,965568603,965607866,10907,N/a,sainch77,sainch77,39320/36502
2023-01-23 21:20:53,2023-01-23 21:53:56,965606769,965613138,20579,N/a,billin72,billin72,39320/36502
2023-01-23 20:46:12,2023-01-23 21:56:23,965600424,965613514,20568,N/a,rutkow29,rutkow29,39320/36502
2023-01-23 15:24:10,2023-01-23 22:59:31,965479972,965626045,74,4233377,alcott43,alcott43,32414/01368
2023-01-23 12:40:04,2023-01-23 23:32:29,965430902,965633866,14466,4234193,paolil45,grgac93,31199/01988
2023-01-23 22:07:36,2023-01-24 01:13:09,965615348,965650645,20579,N/a,vrebos45,vrebos45,39320/36502
2023-01-23 10:00:14,2023-01-24 01:29:19,965387037,965653048,20573,4233669,scharn75,irutha45,31199/01877
2023-01-23 22:15:36,2023-01-24 01:54:17,965616990,965656094,20568,N/a,derudd92,derudd92,39320/36502
2023-01-24 01:28:59,2023-01-24 02:07:10,965653000,965658561,13809,4233135,irutha45,cloost23,31199/30079
2023-01-24 01:24:48,2023-01-24 03:20:09,965652042,965669366,14921,N/a,lookma25,lookma25,39320/36502
2023-01-24 03:49:05,2023-01-24 05:40:49,965671932,965680966,20579,N/a,derudd92,derudd92,39320/36502
2023-01-24 01:28:26,2023-01-24 05:49:46,965652908,965682275,9588,4233811,irutha45,roekens,31199/30079
2023-01-24 02:05:53,2023-01-24 05:55:38,965658385,965682946,10907,N/a,vrebos45,vrebos45,39320/36502
2023-01-24 01:29:37,2023-01-24 06:50:59,965653076,965689589,10206,4234348,irutha45,roekens,31199/31247
2023-01-24 07:58:24,2023-01-24 08:55:15,965703613,965709964,4926,4231136,beirnaer,beirnaer,32299/00013
2023-01-23 09:43:03,2023-01-24 09:15:28,965383484,965713081,16067,4233262,devul,devul,31499/02251
2023-01-24 08:00:39,2023-01-24 09:23:19,965704244,965715165,8133,4234762,maessc90,maessc90,31199/30079
2023-01-24 08:32:28,2023-01-24 09:25:47,965707507,965716263,20749,N/a,nagami79,nagami79,31199/02273
2023-01-24 07:39:03,2023-01-24 09:44:06,965700321,965722468,13810,4232358,jacobs41,jacobs41,31199/01513
2023-01-24 07:39:14,2023-01-24 09:44:28,965700344,965722535,13809,4232357,jacobs41,jacobs41,31199/01513
2023-01-24 06:33:26,2023-01-24 09:59:46,965686156,965727990,10907,N/a,michal78,michal78,39320/36502
2023-01-23 08:57:28,2023-01-24 10:07:20,965371027,965730368,7554,4234038,hillen84,baudem,31199/01680
2023-01-24 08:39:58,2023-01-24 10:29:04,965707942,965740190,10087,N/a,lieben52,1f8psvc,38199/02180
2023-01-24 09:30:55,2023-01-24 10:45:57,965717908,965746117,10648,4234849,hillen84,hillen84,31199/01680
2023-01-24 09:58:15,2023-01-24 11:01:50,965727446,965751335,4673,4232997,marian80,marian80,30990/02249
2023-01-24 09:58:03,2023-01-24 11:02:12,965727372,965751372,429,4234894,lo60,lo60,30990/02249
2023-01-24 10:55:33,2023-01-24 11:04:14,965749468,965751772,13810,4233826,maessc90,maessc90,31199/30079
2023-01-24 09:32:26,2023-01-24 11:10:15,965718516,965753465,11146,4234398,peter,1f8psvc,31499/01951
2023-01-24 08:57:02,2023-01-24 11:13:28,965710336,965754663,24044,4234459,pasqua16,pasqua16,39424/01221
2023-01-24 10:04:12,2023-01-24 11:23:24,965729211,965757260,4926,N/a,michal78,michal78,39320/36502
2023-01-24 10:49:12,2023-01-24 11:59:00,965746706,965765428,19200,4234443,camerott,kadir70,37013/01883
2023-01-24 10:04:08,2023-01-24 12:03:49,965729202,965766371,10907,4233248,vrancken,vrancken,37092/02172
2023-01-24 08:52:29,2023-01-24 12:14:51,965709628,965768233,3937,4234883,vlanck26,vlanck26,97401/02108
2023-01-24 11:40:55,2023-01-24 12:22:53,965762171,965770145,12686,4234503,wyndae43,wyndae43,32399/00879
2023-01-24 11:20:16,2023-01-24 12:40:36,965756175,965773750,1249,4234771,dubey63,dubey63,30990/02250
2023-01-24 11:35:49,2023-01-24 12:42:47,965761444,965773930,21029,4234791,mudige97,mudige97,31399/31519
2023-01-24 12:13:39,2023-01-24 12:46:30,965767881,965774498,20556,4234828,hsingy35,lo60,30990/02249
2023-01-24 10:07:37,2023-01-24 13:02:27,965730447,965779561,7554,4234052,baudem,hillen84,31199/00653
2023-01-24 13:02:07,2023-01-24 13:46:09,965779496,965790156,21671,4234850,hillen84,hillen84,31199/01680
2023-01-24 13:57:53,2023-01-24 14:03:38,965793740,965796100,19200,4234841,raymae79,choudh58,38199/37862
2023-01-24 14:03:43,2023-01-24 14:58:10,965796123,965820148,19200,4233730,choudh58,choudh58,31299/02060
2023-01-24 14:08:12,2023-01-24 15:02:29,965799686,965821940,8487,4234785,dubey63,dubey63,30990/01658
2023-01-24 13:59:42,2023-01-24 15:06:32,965794595,965823458,20795,4233596,blomme87,hillen84,31199/02285
2023-01-24 13:39:03,2023-01-24 15:24:57,965787125,965832921,3846,4234885,vlanck26,vlanck26,97401/02108
2023-01-24 15:06:50,2023-01-24 15:53:08,965823656,965842167,20795,4234846,hillen84,hillen84,31199/01680
2023-01-24 15:06:59,2023-01-24 15:53:18,965823772,965842220,20749,4234847,hillen84,hillen84,31199/01680
2023-01-24 15:36:37,2023-01-24 15:56:04,965836985,965843083,14466,4234760,paolil45,paolil45,31199/01988
2023-01-24 08:47:15,2023-01-24 16:21:24,965708665,965848721,20581,4234319,talmel16,talmel16,38199/01593
2023-01-24 12:59:58,2023-01-24 16:32:04,965779051,965850501,1073,4234839,dewild34,dewild34,32005/01717
2023-01-24 11:35:53,2023-01-24 16:57:52,965761472,965857328,9290,N/a,guerrera,guerrera,32299/00716
2023-01-24 13:42:10,2023-01-24 17:02:10,965787697,965858387,20579,N/a,sainch77,sainch77,39320/36502
2023-01-24 15:33:33,2023-01-24 17:35:22,965835639,965867199,14921,N/a,martin29,martin29,42199/00160
2023-01-24 13:02:43,2023-01-24 18:03:23,965779682,965883270,7554,4234693,hillen84,hillen84,31199/01680
2023-01-24 16:29:00,2023-01-24 18:10:34,965849895,965884698,3965,4234811,cooman32,cooman32,31199/02272
2023-01-24 14:01:36,2023-01-24 18:10:58,965795427,965884747,3860,4235003,cooman32,cooman32,37004/01945
2023-01-24 15:50:57,2023-01-24 18:11:10,965841737,965884778,23002,4234650,daenen37,cooman32,44999/49500
2023-01-24 11:21:20,2023-01-24 18:11:56,965756614,965884945,5635,4234786,noda11,cooman32,31012/01649
2023-01-24 13:29:47,2023-01-24 18:24:56,965784759,965888038,23988,N/a,peissk91,vdveld21,31499/00379
2023-01-24 16:31:25,2023-01-24 18:44:46,965850429,965891421,4926,4231621,dvriendt,engelen,32299/00013
2023-01-24 13:41:41,2023-01-24 18:46:34,965787586,965891646,10907,N/a,rutkow29,rutkow29,39320/36502
2023-01-24 09:21:54,2023-01-24 19:12:45,965714771,965895741,7469,N/a,han41,deloore,36671/01224
2023-01-24 18:44:59,2023-01-24 19:45:39,965891467,965901145,4926,4231494,engelen,engelen,43001/43193
2023-01-24 19:24:18,2023-01-24 20:04:45,965897396,965905954,20795,4233053,kato15,kato15,31199/31074
2023-01-24 10:30:44,2023-01-24 21:06:18,965741124,965916516,5463,4234478,vanpuym,cooman32,31012/01649
2023-01-24 20:08:21,2023-01-24 21:33:40,965906522,965920748,20579,N/a,vdstaey,vdstaey,39320/36502
2023-01-24 15:09:26,2023-01-24 21:37:21,965825420,965921805,14911,N/a,koryto87,koryto87,42199/00160
2023-01-24 20:04:49,2023-01-24 21:43:55,965905985,965924752,4926,N/a,rutkow29,rutkow29,39320/36502
2023-01-24 19:53:15,2023-01-24 21:47:30,965903270,965925900,10907,N/a,sainch77,sainch77,39320/36502
2023-01-24 21:56:11,2023-01-24 22:04:30,965927487,965928630,10907,N/a,lookma25,lookma25,39320/36502
2023-01-24 20:26:36,2023-01-24 22:11:29,965910725,965930015,11160,N/a,croone87,grgac93,31199/02082
2023-01-24 14:12:56,2023-01-24 22:18:09,965801587,965931274,21934,4234843,verstr99,hofman72,31199/00650
2023-01-24 22:11:09,2023-01-25 01:48:19,965929928,965963396,20579,N/a,vrebos45,vrebos45,39320/36502
2023-01-24 22:09:25,2023-01-25 02:06:43,965929594,965967721,10907,N/a,derudd92,derudd92,39320/36502
2023-01-24 06:40:53,2023-01-25 03:48:11,965687854,965989617,5443,4234475,vdbroecn,caluwaer,31199/01655
2023-01-25 03:22:39,2023-01-25 04:09:26,965983129,965994089,4926,N/a,derudd92,derudd92,39320/36502
2023-01-24 06:50:51,2023-01-25 04:17:28,965689563,965994532,20568,N/a,gade18,derudd92,39320/36502
2023-01-25 02:42:12,2023-01-25 05:59:53,965975496,966006395,14921,N/a,lookma25,lookma25,39320/36502
2023-01-25 02:50:16,2023-01-25 06:00:46,965976981,966006554,10907,N/a,vrebos45,vrebos45,39320/36502
2023-01-25 01:32:45,2023-01-25 06:38:03,965961177,966012388,20795,4235077,irutha45,verbee16,31199/30079
2023-01-25 05:59:46,2023-01-25 07:06:37,966006346,966019193,4926,4231497,redants,redants,43001/43193
2023-01-24 14:13:08,2023-01-25 07:25:41,965801713,966024273,74,4234404,alcott43,alcott43,32414/01368
2023-01-25 06:24:38,2023-01-25 07:50:18,966009357,966028890,10907,N/a,michal78,michal78,39320/36502
2023-01-24 15:17:54,2023-01-25 08:11:15,965829944,966031097,16067,4233282,devul,devul,31499/02251
2023-01-25 07:15:34,2023-01-25 09:08:36,966021517,966040278,4926,4231497,beirnaer,beirnaer,43001/43193
2023-01-25 08:30:09,2023-01-25 09:10:32,966034367,966040407,20573,4234686,scharn75,scharn75,31199/01877
2023-01-25 08:21:35,2023-01-25 09:11:22,966033413,966040506,11926,4234732,vrancken,vrancken,37092/02172
2023-01-25 09:36:03,2023-01-25 09:53:59,966046732,966052626,8907,4235278,palomb58,palomb58,36004/01224
2023-01-25 08:04:18,2023-01-25 10:00:09,966030410,966053797,8133,4233816,maessc90,maessc90,31199/30079
2023-01-25 09:21:40,2023-01-25 10:06:07,966042210,966055540,3846,4235189,vlanck26,vlanck26,97401/02108
2023-01-25 08:02:01,2023-01-25 10:06:12,966030205,966055574,10907,4233249,stiersj,gade18,37092/02172
2023-01-25 09:42:53,2023-01-25 10:07:28,966049332,966055786,20795,4233818,maessc90,maessc90,31199/30079
2023-01-25 08:40:18,2023-01-25 10:09:01,966036065,966056103,20579,N/a,michal78,michal78,39320/36502
2023-01-25 03:48:37,2023-01-25 10:09:10,965989774,966056133,5443,4234228,caluwaer,michal78,31699/00055
2023-01-25 07:07:20,2023-01-25 10:38:11,966019325,966063731,3824,N/a,leyssens,leyssens,39424/01221
2023-01-25 09:51:47,2023-01-25 10:48:37,966051400,966066877,1400,4235197,kimura50,kimura50,39423/01224
2023-01-25 10:09:13,2023-01-25 10:49:49,966056148,966067125,20549,4235087,mingar54,mingar54,38199/02270
2023-01-25 10:09:31,2023-01-25 11:01:13,966056182,966069803,14466,4235295,paolil45,paolil45,31199/01988
2023-01-24 14:39:47,2023-01-25 11:32:27,965812853,966079478,20891,4234183,puttar77,puttar77,32005/01675
2023-01-25 09:32:56,2023-01-25 11:34:36,966044971,966080084,10087,N/a,reniersd,reniersd,32299/00013
2023-01-25 10:11:59,2023-01-25 11:46:19,966056802,966083192,5443,N/a,michal78,michal78,39320/36502
2023-01-25 10:49:53,2023-01-25 11:52:21,966067130,966084801,1082,4233797,geenen44,geenen44,36004/01225
2023-01-25 11:03:50,2023-01-25 11:57:20,966070896,966086012,19200,4235130,renaud15,renaud15,31299/01861
2023-01-25 09:10:44,2023-01-25 12:09:21,966040432,966089537,7469,N/a,han41,han41,36671/01224
2023-01-25 10:02:26,2023-01-25 12:09:56,966054554,966089724,4926,4234127,cochet,redants,32299/00013
2023-01-25 10:19:20,2023-01-25 12:31:59,966059077,966095262,20579,N/a,beirnaer,beirnaer,32299/00013
2023-01-24 18:03:37,2023-01-25 12:48:30,965883306,966097761,7554,4234694,hillen84,hillen84,31199/01680
2023-01-25 10:06:45,2023-01-25 12:54:29,966055656,966098429,10907,N/a,gade18,gade18,39320/36502
2023-01-25 12:12:48,2023-01-25 13:17:36,966090520,966103678,20556,4235365,kizir96,lo60,30990/02249
2023-01-25 11:58:28,2023-01-25 13:47:31,966086374,966111807,10206,4234377,maessc90,maessc90,31199/30079
2023-01-25 12:52:06,2023-01-25 13:47:56,966098042,966111928,21029,4234793,mudige97,mudige97,31399/31519
2023-01-25 13:22:45,2023-01-25 13:52:25,966105163,966113746,3960,4235242,tricas85,tricas85,30990/02249
2023-01-25 09:26:38,2023-01-25 14:01:35,966043720,966115634,9587,4235227,chen70,chen70,38199/01132
2023-01-25 13:14:04,2023-01-25 14:04:00,966102135,966115950,14921,N/a,daniel12,daniel12,39320/36502
2023-01-25 11:52:54,2023-01-25 14:06:02,966084985,966116595,12695,4235388,geenen44,peeter32,36004/01225
2023-01-25 12:23:56,2023-01-25 14:24:15,966092830,966122812,4926,N/a,michal78,engelen,39320/36502
2023-01-25 12:48:44,2023-01-25 14:33:13,966097769,966124514,7554,4235101,hillen84,hillen84,31199/01680
2023-01-25 10:39:17,2023-01-25 14:44:03,966064219,966126752,6653,4234664,annama94,annama94,32005/01084
2023-01-25 13:21:31,2023-01-25 15:01:13,966104790,966133230,1249,4235147,dubey63,ahmed76,30990/02250
2023-01-25 09:03:25,2023-01-25 15:09:36,966039362,966136356,21486,4235117,jslabbe,deloore,31012/00013
2023-01-25 14:18:28,2023-01-25 15:10:56,966121314,966136777,8487,4235152,dubey63,dubey63,30990/01658
2023-01-25 14:52:23,2023-01-25 15:35:25,966129928,966145774,7379,4235354,tseng69,tseng69,36056/01225
2023-01-25 14:51:54,2023-01-25 15:54:51,966129720,966153206,20795,4233784,bekaert,bekaert,31199/01565
2023-01-25 10:23:43,2023-01-25 16:06:29,966060172,966156471,10475,4233764,martel37,martel37,37013/01883
2023-01-25 15:29:20,2023-01-25 16:22:25,966144071,966160911,19200,4234905,canvel12,canvel12,38199/01936
2023-01-25 15:48:29,2023-01-25 16:28:24,966150501,966162184,12107,4235500,vbelle62,vbelle62,36003/01224
2023-01-25 13:52:32,2023-01-25 16:46:47,966113776,966167771,4419,4234368,thomas82,thomas82,44042/49500
2023-01-25 16:09:39,2023-01-25 16:57:50,966157535,966171131,10986,4235526,decost63,decost63,31399/31519
2023-01-25 15:24:06,2023-01-25 16:58:24,966141944,966171351,7694,4234868,halim35,vallat65,31299/02062
2023-01-25 14:59:34,2023-01-25 17:04:00,966132678,966174075,12949,4234174,perezl56,perezl56,31499/01838
2023-01-25 14:53:19,2023-01-25 17:46:05,966130441,966185597,13186,4234979,nomura57,nomura57,31399/01183
2023-01-25 15:28:57,2023-01-25 17:55:27,966143918,966197273,20579,N/a,sainch77,sainch77,39320/36502
2023-01-25 16:03:49,2023-01-25 18:04:06,966155516,966199848,20795,4234058,takaha90,takaha90,31199/01988
2023-01-25 14:24:29,2023-01-25 18:11:41,966122863,966203198,4926,4231498,engelen,dvriendt,31029/01811
2023-01-25 18:11:57,2023-01-25 18:24:30,966203244,966206011,4926,4231496,dvriendt,engelen,43001/43193
2023-01-25 15:48:09,2023-01-25 18:38:30,966150406,966209455,24044,4235521,gomezg80,gomezg80,39424/01903
2023-01-25 16:29:40,2023-01-25 18:41:09,966162700,966209831,19200,4235133,jambal44,jambal44,31199/01918
2023-01-25 18:25:02,2023-01-25 19:12:35,966206218,966218148,20795,4233429,kato15,oka40,31199/31074
2023-01-25 14:13:14,2023-01-25 19:25:24,966119852,966220693,10907,N/a,moller,rutkow29,39320/36502
2023-01-25 08:02:52,2023-01-25 20:24:25,966030300,966236462,4673,N/a,mander15,billin72,39320/36502
2023-01-24 08:01:36,2023-01-25 20:37:46,965704439,966240450,10448,4233824,carola29,impagn97,42199/00160
2023-01-25 18:24:45,2023-01-25 20:41:15,966206093,966241391,4926,4231496,engelen,engelen,43001/43193
2023-01-25 15:05:40,2023-01-25 20:46:29,966134553,966243174,5635,4235267,cooman32,cooman32,37004/37141
2023-01-25 15:28:58,2023-01-25 20:46:32,966143929,966243187,5463,4235269,cooman32,cooman32,37004/37141
2023-01-25 19:28:36,2023-01-25 21:41:19,966221818,966254277,10907,N/a,sainch77,sainch77,39320/36502
2023-01-25 18:26:23,2023-01-25 21:43:49,966206629,966254872,20579,N/a,billin72,billin72,39320/36502
2023-01-25 13:48:59,2023-01-25 21:57:47,966112814,966257068,74,4234409,alcott43,alcott43,32414/01368
