fo_row_id,Datim,EVENT_ROW_ID,State
7053,9/16/2022 4:47,933391003,SPC_TEST
12119,9/16/2022 4:47,933391010,SPC_TEST
23593,9/16/2022 4:47,933391064,SPC_TEST
16714,9/16/2022 4:48,933391232,SPC_TEST
16716,9/16/2022 4:49,933391298,SPC_TEST
16717,9/16/2022 4:49,933391316,SPC_TEST
16718,9/16/2022 4:49,933391321,SPC_TEST
16719,9/16/2022 4:49,933391329,SPC_TEST
16715,9/16/2022 4:49,933391332,SPC_TEST
16706,9/16/2022 4:49,933391334,SPC_TEST
3874,9/16/2022 4:53,933391935,UP
20377,9/16/2022 4:54,933392198,SPC_TEST
20374,9/16/2022 4:54,933392200,SPC_TEST
11046,9/16/2022 4:56,933392386,IN_REPAIR
11046,9/16/2022 4:56,933392390,UP
24503,9/16/2022 4:58,933392836,SPC_TEST
24502,9/16/2022 4:58,933392868,SPC_TEST
24502,9/16/2022 4:59,933393007,UP
24503,9/16/2022 4:59,933393015,UP
1714,9/16/2022 5:00,933393242,SPC_TEST
1715,9/16/2022 5:00,933393261,SPC_TEST
1714,9/16/2022 5:02,933393577,PARTLY_UP
1715,9/16/2022 5:02,933393580,PARTLY_UP
4612,9/16/2022 5:08,933394098,OCAP
3952,9/16/2022 5:10,933394192,SPC_TEST
24503,9/16/2022 5:16,933394784,SPC_TEST
24502,9/16/2022 5:16,933394793,SPC_TEST
24502,9/16/2022 5:19,933395130,UP
24503,9/16/2022 5:19,933395139,UP
7776,9/16/2022 5:20,933395228,SPC_TEST
24505,9/16/2022 5:20,933395276,SPC_TEST
24504,9/16/2022 5:20,933395286,SPC_TEST
13695,9/16/2022 5:21,933395320,UP
24504,9/16/2022 5:22,933395520,UP
24505,9/16/2022 5:22,933395527,UP
13695,9/16/2022 5:23,933395719,SPC_TEST
7055,9/16/2022 5:26,933396281,UP
7053,9/16/2022 5:26,933396289,UP
7054,9/16/2022 5:26,933396319,UP
20579,9/16/2022 5:28,933396716,UP
13695,9/16/2022 5:37,933398079,UP
10907,9/16/2022 5:54,933400049,UP
20568,9/16/2022 5:54,933400126,PARTLY_UP
4429,9/16/2022 6:00,933401786,IDLE_ERROR
20749,9/16/2022 6:02,933402209,SPC_TEST
20749,9/16/2022 6:03,933402294,PARTLY_UP
1249,9/16/2022 6:05,933402503,IDLE_ERROR
10907,9/16/2022 6:08,933402805,RESERVED
1249,9/16/2022 6:12,933403132,IN_REPAIR
4926,9/16/2022 6:14,933403146,RESERVED
14921,9/16/2022 6:16,933403166,RESERVED
4612,9/16/2022 6:21,933403380,IDLE_ERROR
11160,9/16/2022 6:25,933403766,IN_REPAIR
23002,9/16/2022 6:27,933404077,IN_MAINT
23002,9/16/2022 6:28,933404111,UP
3829,9/16/2022 6:30,933404411,SPC_TEST
3829,9/16/2022 6:30,933404505,UP
3846,9/16/2022 6:34,933404868,IDLE_ERROR
24652,9/16/2022 6:34,933404905,PARTLY_UP
5463,9/16/2022 6:34,933404921,IN_MAINT
5463,9/16/2022 6:36,933405144,SPC_TEST
8043,9/16/2022 6:36,933405169,IN_REPAIR
8043,9/16/2022 6:36,933405190,SPC_TEST
8043,9/16/2022 6:36,933405226,OCAP
5463,9/16/2022 6:37,933405284,UP
5506,9/16/2022 6:39,933405643,SPC_TEST
24502,9/16/2022 6:39,933405647,SPC_TEST
5505,9/16/2022 6:39,933405661,SPC_TEST
24503,9/16/2022 6:39,933405663,SPC_TEST
5498,9/16/2022 6:39,933405667,SPC_TEST
1246,9/16/2022 6:39,933405673,SPC_TEST
7198,9/16/2022 6:44,933406476,IN_MAINT
1246,9/16/2022 6:44,933406586,UP
4040,9/16/2022 6:47,933406837,SPC_TEST
3847,9/16/2022 6:47,933406843,SPC_TEST
4043,9/16/2022 6:47,933406850,SPC_TEST
4045,9/16/2022 6:47,933406854,SPC_TEST
12695,9/16/2022 6:49,933407043,IN_REPAIR
12695,9/16/2022 6:50,933407046,UP
4612,9/16/2022 6:57,933407708,IN_REPAIR
4612,9/16/2022 6:58,933407717,SPC_TEST
14168,9/16/2022 6:58,933407721,SPC_TEST
3830,9/16/2022 6:58,933407736,SPC_TEST
24502,9/16/2022 6:59,933407765,UP
14169,9/16/2022 6:59,933407783,SPC_TEST
10475,9/16/2022 6:59,933407787,SPC_TEST
24503,9/16/2022 7:00,933407903,UP
4535,9/16/2022 7:00,933407925,SPC_TEST
3830,9/16/2022 7:00,933407951,UP
7554,9/16/2022 7:05,933408298,RESERVED
4032,9/16/2022 7:05,933408322,IDLE_ERROR
3846,9/16/2022 7:06,933408333,IN_REPAIR
3846,9/16/2022 7:06,933408389,PARTLY_UP
5506,9/16/2022 7:07,933408562,UP
5498,9/16/2022 7:07,933408564,UP
5505,9/16/2022 7:07,933408570,UP
20980,9/16/2022 7:08,933408899,SPC_TEST
20980,9/16/2022 7:09,933409093,UP
20979,9/16/2022 7:11,933409589,SPC_TEST
20985,9/16/2022 7:11,933409611,SPC_TEST
5445,9/16/2022 7:11,933409644,SPC_TEST
5445,9/16/2022 7:12,933409836,UP
4032,9/16/2022 7:19,933411374,IN_REPAIR
18992,9/16/2022 7:20,933411401,PARTLY_UP
4429,9/16/2022 7:20,933411412,IN_REPAIR
4032,9/16/2022 7:20,933411441,SPC_TEST
4429,9/16/2022 7:20,933411475,SPC_TEST
3952,9/16/2022 7:21,933411573,IN_MAINT
1714,9/16/2022 7:21,933411675,SPC_TEST
1715,9/16/2022 7:21,933411681,SPC_TEST
3860,9/16/2022 7:25,933412248,SPC_TEST
8045,9/16/2022 7:26,933412547,UP
8045,9/16/2022 7:26,933412570,SPC_TEST
8046,9/16/2022 7:27,933412653,SPC_TEST
8038,9/16/2022 7:27,933412663,SPC_TEST
24049,9/16/2022 7:27,933412717,SET_UP
6005,9/16/2022 7:28,933412853,SPC_TEST
4049,9/16/2022 7:29,933413017,PARTLY_UP
3936,9/16/2022 7:29,933413019,PARTLY_UP
4049,9/16/2022 7:29,933413024,UP
3936,9/16/2022 7:29,933413026,UP
18992,9/16/2022 7:31,933413195,UP
18993,9/16/2022 7:31,933413233,UP
23002,9/16/2022 7:31,933413287,IDLE_ERROR
4006,9/16/2022 7:31,933413358,PARTLY_UP
3838,9/16/2022 7:31,933413364,PARTLY_UP
4535,9/16/2022 7:31,933413370,UP
21508,9/16/2022 7:33,933413556,OCAP
21501,9/16/2022 7:33,933413563,UP
20795,9/16/2022 7:40,933414432,IDLE_ERROR
20979,9/16/2022 7:44,933415340,OCAP
20568,9/16/2022 7:45,933415429,RESERVED
3484,9/16/2022 7:48,933416107,SPC_TEST
21019,9/16/2022 7:50,933416385,OCAP
10088,9/16/2022 7:51,933416520,RESERVED
10089,9/16/2022 7:51,933416522,RESERVED
10094,9/16/2022 7:51,933416524,RESERVED
10096,9/16/2022 7:51,933416526,RESERVED
10095,9/16/2022 7:51,933416529,RESERVED
10087,9/16/2022 7:51,933416533,RESERVED
7054,9/16/2022 7:54,933416892,SET_UP
7055,9/16/2022 7:54,933416894,SET_UP
7053,9/16/2022 7:54,933416898,SET_UP
1249,9/16/2022 7:56,933417239,UP
3484,9/16/2022 7:56,933417323,UP
23002,9/16/2022 7:57,933417355,IN_REPAIR
23002,9/16/2022 7:57,933417357,UP
20985,9/16/2022 8:00,933417577,UP
20749,9/16/2022 8:05,933418215,SPC_TEST
20749,9/16/2022 8:08,933418781,PARTLY_UP
3952,9/16/2022 8:10,933419444,SPC_TEST
4429,9/16/2022 8:10,933419457,OCAP
1232,9/16/2022 8:11,933419528,SPC_TEST
9590,9/16/2022 8:14,933420029,RESERVED
9591,9/16/2022 8:14,933420031,RESERVED
21906,9/16/2022 8:14,933420033,RESERVED
9588,9/16/2022 8:14,933420035,RESERVED
20573,9/16/2022 8:15,933420048,RESERVED
1232,9/16/2022 8:16,933420095,UP
12695,9/16/2022 8:18,933420215,IN_MAINT
18994,9/16/2022 8:19,933420370,IN_REPAIR
20795,9/16/2022 8:20,933420399,IN_REPAIR
20795,9/16/2022 8:20,933420411,UP
20979,9/16/2022 8:22,933420505,UP
9290,9/16/2022 8:32,933421119,RESERVED
2909,9/16/2022 8:35,933421451,SPC_TEST
82,9/16/2022 8:39,933421644,IN_MAINT
14470,9/16/2022 8:41,933421749,RESERVED
25067,9/16/2022 8:41,933421751,RESERVED
14466,9/16/2022 8:41,933421753,RESERVED
4429,9/16/2022 8:46,933422029,UP
2909,9/16/2022 8:49,933422391,UP
3884,9/16/2022 8:50,933422502,IDLE_ERROR
21934,9/16/2022 8:52,933422656,RESERVED
5443,9/16/2022 8:53,933422786,UP
13057,9/16/2022 9:08,933424105,IDLE_ERROR
13055,9/16/2022 9:08,933424107,UP
13055,9/16/2022 9:08,933424116,RESERVED
14470,9/16/2022 9:10,933424308,UP
25067,9/16/2022 9:10,933424310,UP
14466,9/16/2022 9:10,933424312,UP
5507,9/16/2022 9:14,933424559,IN_MAINT
5500,9/16/2022 9:14,933424563,IN_MAINT
5501,9/16/2022 9:14,933424568,IN_MAINT
5502,9/16/2022 9:14,933424570,IN_MAINT
5498,9/16/2022 9:14,933424574,IN_MAINT
4042,9/16/2022 9:19,933425286,SPC_TEST
4603,9/16/2022 9:20,933425358,SPC_TEST
4604,9/16/2022 9:23,933426196,SPC_TEST
9011,9/16/2022 9:25,933426456,IN_MAINT
9011,9/16/2022 9:25,933426462,SPC_TEST
20795,9/16/2022 9:26,933426774,RESERVED
20749,9/16/2022 9:27,933426809,RESERVED
4043,9/16/2022 9:28,933427299,OCAP
4032,9/16/2022 9:35,933428535,UP
20795,9/16/2022 9:37,933430312,UP
4926,9/16/2022 9:37,933430316,UP
20749,9/16/2022 9:38,933430395,PARTLY_UP
3846,9/16/2022 9:40,933430607,UP
3846,9/16/2022 9:40,933430617,PARTLY_UP
3846,9/16/2022 9:40,933430651,UP
3952,9/16/2022 9:43,933431039,UP
13168,9/16/2022 9:43,933431137,IN_MAINT
13168,9/16/2022 9:43,933431162,SPC_TEST
8831,9/16/2022 9:52,933433202,IN_REPAIR
8831,9/16/2022 9:53,933433269,SPC_TEST
8827,9/16/2022 9:53,933433271,UP
4075,9/16/2022 9:54,933433530,UP
4079,9/16/2022 9:54,933433536,UP
3943,9/16/2022 9:54,933433540,UP
19204,9/16/2022 9:55,933433907,RESERVED
19210,9/16/2022 9:55,933433909,RESERVED
21019,9/16/2022 9:56,933434046,UP
6283,9/16/2022 9:57,933434102,RESERVED
6278,9/16/2022 9:57,933434104,RESERVED
9290,9/16/2022 9:57,933434291,UP
4040,9/16/2022 10:02,933435355,UP
4045,9/16/2022 10:02,933435399,UP
3847,9/16/2022 10:02,933435402,UP
8831,9/16/2022 10:03,933435495,PARTLY_UP
8827,9/16/2022 10:03,933435499,PARTLY_UP
429,9/16/2022 10:04,933435565,IDLE_ERROR
4042,9/16/2022 10:04,933435682,UP
5507,9/16/2022 10:05,933436109,UP
5500,9/16/2022 10:05,933436112,UP
5501,9/16/2022 10:05,933436114,UP
5502,9/16/2022 10:05,933436116,UP
5498,9/16/2022 10:05,933436118,UP
1250,9/16/2022 10:06,933436295,RESERVED
1251,9/16/2022 10:06,933436297,RESERVED
1252,9/16/2022 10:06,933436299,RESERVED
1249,9/16/2022 10:06,933436301,RESERVED
9290,9/16/2022 10:07,933436330,RESERVED
8487,9/16/2022 10:12,933437136,RESERVED
8831,9/16/2022 10:12,933437256,IDLE_ERROR
10088,9/16/2022 10:16,933438206,PARTLY_UP
10094,9/16/2022 10:16,933438208,PARTLY_UP
10089,9/16/2022 10:16,933438210,PARTLY_UP
10096,9/16/2022 10:16,933438212,PARTLY_UP
10095,9/16/2022 10:16,933438214,PARTLY_UP
10087,9/16/2022 10:16,933438216,PARTLY_UP
9011,9/16/2022 10:18,933438727,UP
13168,9/16/2022 10:18,933438751,UP
237,9/16/2022 10:24,933439908,SET_UP
238,9/16/2022 10:24,933439910,SET_UP
260,9/16/2022 10:24,933439916,SET_UP
22447,9/16/2022 10:26,933440085,IN_MAINT
22439,9/16/2022 10:26,933440092,IN_MAINT
24322,9/16/2022 10:27,933440283,RESERVED
11004,9/16/2022 10:31,933441212,SPC_TEST
11003,9/16/2022 10:32,933441336,SPC_TEST
10996,9/16/2022 10:32,933441343,UP
20894,9/16/2022 10:32,933441364,RESERVED
20896,9/16/2022 10:32,933441366,RESERVED
20899,9/16/2022 10:32,933441368,RESERVED
7673,9/16/2022 10:32,933441637,UP
4540,9/16/2022 10:40,933443900,SPC_TEST
4217,9/16/2022 10:43,933444903,SPC_TEST
3954,9/16/2022 10:43,933444910,SPC_TEST
7892,9/16/2022 10:44,933445077,IDLE_ERROR
2172,9/16/2022 10:46,933445879,RESERVED
4078,9/16/2022 10:49,933446822,IN_MAINT
4078,9/16/2022 10:50,933446946,UP
23988,9/16/2022 10:50,933447064,RESERVED
10093,9/16/2022 10:50,933447129,IN_REPAIR
18994,9/16/2022 10:56,933448571,SPC_TEST
18986,9/16/2022 10:56,933448574,UP
4604,9/16/2022 10:56,933448615,UP
4603,9/16/2022 10:58,933449074,UP
13055,9/16/2022 10:59,933449332,PARTLY_UP
14472,9/16/2022 11:00,933449605,SPC_TEST
6005,9/16/2022 11:01,933449974,OCAP
21052,9/16/2022 11:03,933450449,SPC_TEST
9468,9/16/2022 11:03,933450467,SPC_TEST
7776,9/16/2022 11:03,933450893,UP
21056,9/16/2022 11:04,933451004,SPC_TEST
6283,9/16/2022 11:05,933451148,UP
6278,9/16/2022 11:05,933451150,UP
8466,9/16/2022 11:07,933451354,RESERVED
8467,9/16/2022 11:07,933451356,RESERVED
8468,9/16/2022 11:07,933451358,RESERVED
8469,9/16/2022 11:07,933451361,RESERVED
1075,9/16/2022 11:07,933451363,RESERVED
1076,9/16/2022 11:07,933451365,RESERVED
1077,9/16/2022 11:07,933451367,RESERVED
1078,9/16/2022 11:07,933451369,RESERVED
1079,9/16/2022 11:07,933451371,RESERVED
1073,9/16/2022 11:07,933451373,RESERVED
11003,9/16/2022 11:07,933451715,PARTLY_UP
10996,9/16/2022 11:07,933451722,PARTLY_UP
8107,9/16/2022 11:10,933452010,IDLE_ERROR
8107,9/16/2022 11:10,933452035,IN_REPAIR
1252,9/16/2022 11:15,933453444,UP
1250,9/16/2022 11:16,933454010,UP
1251,9/16/2022 11:16,933454013,UP
1249,9/16/2022 11:16,933454022,UP
14911,9/16/2022 11:16,933454740,RESERVED
4043,9/16/2022 11:30,933460903,UP
4217,9/16/2022 11:41,933464109,UP
3954,9/16/2022 11:41,933464111,UP
7054,9/16/2022 11:44,933464967,UP
7055,9/16/2022 11:44,933464969,UP
7053,9/16/2022 11:44,933464972,UP
7892,9/16/2022 11:45,933465724,IN_REPAIR
7892,9/16/2022 11:45,933467100,UP
8831,9/16/2022 11:46,933467259,IN_REPAIR
8831,9/16/2022 11:46,933467385,PARTLY_UP
8786,9/16/2022 11:47,933469144,UP
8831,9/16/2022 11:48,933470116,IDLE_ERROR
4612,9/16/2022 11:50,933470440,UP
3982,9/16/2022 12:00,933474170,SPC_TEST
3984,9/16/2022 12:00,933474172,SPC_TEST
3983,9/16/2022 12:00,933474175,SPC_TEST
3822,9/16/2022 12:00,933474177,SPC_TEST
20556,9/16/2022 12:01,933474751,RESERVED
237,9/16/2022 12:03,933475371,UP
238,9/16/2022 12:03,933475374,UP
260,9/16/2022 12:03,933475376,UP
429,9/16/2022 12:04,933475573,IN_REPAIR
429,9/16/2022 12:04,933475593,UP
8107,9/16/2022 12:05,933475826,UP
6004,9/16/2022 12:08,933476591,IN_MAINT
10206,9/16/2022 12:08,933476615,RESERVED
430,9/16/2022 12:08,933476640,IDLE_ERROR
24504,9/16/2022 12:14,933477323,SPC_TEST
24505,9/16/2022 12:14,933477370,SPC_TEST
24504,9/16/2022 12:22,933480325,OCAP
24505,9/16/2022 12:23,933480500,OCAP
12695,9/16/2022 12:32,933483158,UP
11004,9/16/2022 12:33,933483288,UP
13057,9/16/2022 12:34,933484748,IN_REPAIR
13057,9/16/2022 12:35,933484829,UP
13055,9/16/2022 12:35,933484901,UP
13055,9/16/2022 12:35,933484931,PARTLY_UP
13055,9/16/2022 12:35,933485049,UP
7697,9/16/2022 12:36,933485303,RESERVED
20585,9/16/2022 12:36,933485305,RESERVED
9487,9/16/2022 12:38,933485486,IN_MAINT
6004,9/16/2022 12:38,933485562,UP
20556,9/16/2022 12:42,933486165,UP
429,9/16/2022 12:42,933486227,RESERVED
20377,9/16/2022 12:47,933486928,UP
20374,9/16/2022 12:47,933486930,UP
6005,9/16/2022 12:49,933488391,IN_MAINT
9011,9/16/2022 12:52,933489298,SPC_TEST
7776,9/16/2022 12:54,933489673,SPC_TEST
6006,9/16/2022 12:54,933489785,IN_MAINT
6004,9/16/2022 12:54,933489788,IN_MAINT
6006,9/16/2022 12:54,933489839,SPC_TEST
6004,9/16/2022 12:55,933490111,SPC_TEST
23981,9/16/2022 12:58,933490560,RESERVED
8109,9/16/2022 13:00,933490904,IN_REPAIR
8109,9/16/2022 13:00,933490918,UP
8105,9/16/2022 13:00,933490991,PARTLY_UP
24505,9/16/2022 13:03,933491521,UP
24504,9/16/2022 13:03,933491525,UP
4673,9/16/2022 13:06,933492252,RESERVED
20377,9/16/2022 13:07,933492577,SPC_TEST
20374,9/16/2022 13:07,933492581,SPC_TEST
20377,9/16/2022 13:10,933492987,OCAP
20374,9/16/2022 13:10,933493018,OCAP
16719,9/16/2022 13:10,933493233,UP
16714,9/16/2022 13:10,933493244,UP
16706,9/16/2022 13:10,933493247,UP
16715,9/16/2022 13:10,933493252,UP
4926,9/16/2022 13:11,933493323,RESERVED
16716,9/16/2022 13:11,933493324,UP
16717,9/16/2022 13:11,933493348,UP
20377,9/16/2022 13:11,933493534,UP
20374,9/16/2022 13:11,933493541,UP
9468,9/16/2022 13:16,933494270,UP
4077,9/16/2022 13:17,933494553,PARTLY_UP
3943,9/16/2022 13:17,933494555,PARTLY_UP
4077,9/16/2022 13:17,933494587,SET_UP
3943,9/16/2022 13:17,933494593,UP
20377,9/16/2022 13:17,933494703,SPC_TEST
20374,9/16/2022 13:17,933494707,SPC_TEST
4540,9/16/2022 13:20,933495235,UP
21508,9/16/2022 13:21,933495433,UP
8115,9/16/2022 13:23,933495831,UP
8487,9/16/2022 13:23,933496469,UP
10993,9/16/2022 13:23,933496501,RESERVED
10990,9/16/2022 13:23,933496503,RESERVED
10995,9/16/2022 13:23,933496505,RESERVED
8487,9/16/2022 13:24,933496522,RESERVED
8120,9/16/2022 13:24,933496734,SPC_TEST
6005,9/16/2022 13:25,933496819,SPC_TEST
9487,9/16/2022 13:25,933496866,UP
20129,9/16/2022 13:26,933497010,UP
16866,9/16/2022 13:26,933497012,UP
1058,9/16/2022 13:26,933497105,IDLE_ERROR
1056,9/16/2022 13:26,933497121,IDLE_ERROR
429,9/16/2022 13:27,933497265,UP
7674,9/16/2022 13:32,933499395,SPC_TEST
10907,9/16/2022 13:34,933499667,UP
7776,9/16/2022 13:41,933501375,UP
9011,9/16/2022 13:41,933501398,UP
20894,9/16/2022 13:42,933501429,UP
20896,9/16/2022 13:42,933501431,UP
20899,9/16/2022 13:42,933501433,UP
23981,9/16/2022 13:43,933501810,UP
2691,9/16/2022 13:47,933502915,SPC_TEST
2691,9/16/2022 13:47,933502941,UP
22013,9/16/2022 13:48,933503218,IN_MAINT
22014,9/16/2022 13:48,933503222,IN_MAINT
22009,9/16/2022 13:48,933503229,IN_MAINT
1714,9/16/2022 13:49,933503566,PARTLY_UP
1715,9/16/2022 13:49,933503571,PARTLY_UP
22013,9/16/2022 13:50,933503899,UP
22014,9/16/2022 13:50,933503901,UP
22009,9/16/2022 13:50,933503905,UP
3952,9/16/2022 13:54,933504996,SPC_TEST
14921,9/16/2022 13:57,933506284,PARTLY_UP
4053,9/16/2022 13:57,933506310,UP
21729,9/16/2022 14:01,933507582,PARTLY_UP
3860,9/16/2022 14:02,933507857,UP
23592,9/16/2022 14:03,933507883,RESERVED
9066,9/16/2022 14:03,933507886,RESERVED
8907,9/16/2022 14:03,933507893,RESERVED
2695,9/16/2022 14:07,933509127,SPC_TEST
24759,9/16/2022 14:08,933509424,SPC_TEST
24758,9/16/2022 14:08,933509426,SPC_TEST
24764,9/16/2022 14:09,933509457,SPC_TEST
434,9/16/2022 14:09,933509778,IN_MAINT
435,9/16/2022 14:09,933509783,IN_MAINT
436,9/16/2022 14:09,933509785,IN_MAINT
433,9/16/2022 14:09,933509791,IN_MAINT
10206,9/16/2022 14:10,933509837,UP
434,9/16/2022 14:10,933509936,UP
435,9/16/2022 14:10,933509938,UP
436,9/16/2022 14:10,933509942,UP
433,9/16/2022 14:10,933509949,UP
10907,9/16/2022 14:11,933510482,RESERVED
3964,9/16/2022 14:13,933511078,IN_REPAIR
20568,9/16/2022 14:15,933511983,PARTLY_UP
4463,9/16/2022 14:15,933512110,SPC_TEST
3850,9/16/2022 14:15,933512115,UP
20568,9/16/2022 14:16,933512173,RESERVED
10995,9/16/2022 14:18,933512591,UP
10990,9/16/2022 14:18,933512610,PARTLY_UP
10993,9/16/2022 14:18,933512612,PARTLY_UP
10990,9/16/2022 14:18,933512615,UP
1246,9/16/2022 14:19,933512848,SPC_TEST
1714,9/16/2022 14:20,933512952,SPC_TEST
1715,9/16/2022 14:20,933512954,SPC_TEST
3733,9/16/2022 14:22,933513784,IDLE_ERROR
3733,9/16/2022 14:22,933513807,IN_REPAIR
244,9/16/2022 14:24,933514186,RESERVED
1900,9/16/2022 14:24,933514188,RESERVED
243,9/16/2022 14:24,933514190,RESERVED
262,9/16/2022 14:24,933514192,RESERVED
4926,9/16/2022 14:29,933516562,UP
429,9/16/2022 14:29,933516590,RESERVED
1714,9/16/2022 14:30,933516831,OCAP
1715,9/16/2022 14:30,933516841,OCAP
2172,9/16/2022 14:31,933517027,UP
9567,9/16/2022 14:31,933517033,RESERVED
9575,9/16/2022 14:31,933517035,RESERVED
9576,9/16/2022 14:31,933517037,RESERVED
9574,9/16/2022 14:31,933517039,RESERVED
7697,9/16/2022 14:34,933517600,UP
20585,9/16/2022 14:34,933517605,UP
4926,9/16/2022 14:34,933517668,RESERVED
8487,9/16/2022 14:37,933518325,UP
6284,9/16/2022 14:40,933519663,UP
3965,9/16/2022 14:43,933520616,IN_MAINT
3966,9/16/2022 14:43,933520630,IN_MAINT
3965,9/16/2022 14:45,933520888,SPC_TEST
3966,9/16/2022 14:45,933520908,SPC_TEST
3965,9/16/2022 14:47,933521224,PARTLY_UP
3966,9/16/2022 14:47,933521279,UP
3952,9/16/2022 14:47,933521321,UP
21053,9/16/2022 14:52,933522871,SPC_TEST
1714,9/16/2022 14:55,933524218,PARTLY_UP
1715,9/16/2022 14:55,933524231,PARTLY_UP
10093,9/16/2022 14:56,933524421,UP
11003,9/16/2022 14:57,933524784,SPC_TEST
10996,9/16/2022 14:57,933524791,UP
10088,9/16/2022 14:57,933524933,UP
1714,9/16/2022 14:58,933524947,SPC_TEST
1715,9/16/2022 14:58,933524950,SPC_TEST
10089,9/16/2022 14:58,933524996,UP
10087,9/16/2022 14:58,933525507,UP
10087,9/16/2022 14:58,933525515,PARTLY_UP
429,9/16/2022 14:59,933525525,UP
10087,9/16/2022 14:59,933525604,UP
10087,9/16/2022 14:59,933525614,PARTLY_UP
11108,9/16/2022 15:00,933525811,SPC_TEST
18998,9/16/2022 15:00,933525812,SPC_TEST
10094,9/16/2022 15:00,933525955,UP
10096,9/16/2022 15:00,933526096,UP
3982,9/16/2022 15:01,933526274,PARTLY_UP
3822,9/16/2022 15:01,933526288,PARTLY_UP
3982,9/16/2022 15:01,933526326,UP
3822,9/16/2022 15:01,933526335,UP
3983,9/16/2022 15:01,933526402,PARTLY_UP
3822,9/16/2022 15:01,933526405,PARTLY_UP
3983,9/16/2022 15:01,933526419,UP
3822,9/16/2022 15:01,933526422,UP
3984,9/16/2022 15:01,933526472,PARTLY_UP
3822,9/16/2022 15:01,933526488,PARTLY_UP
3984,9/16/2022 15:01,933526505,UP
3822,9/16/2022 15:01,933526509,UP
11005,9/16/2022 15:04,933527608,SPC_TEST
3841,9/16/2022 15:05,933527792,IDLE_ERROR
24759,9/16/2022 15:05,933527876,UP
24758,9/16/2022 15:05,933527879,UP
11003,9/16/2022 15:05,933527906,PARTLY_UP
10996,9/16/2022 15:05,933527913,PARTLY_UP
3850,9/16/2022 15:07,933528435,IDLE_ERROR
3850,9/16/2022 15:07,933528486,IN_REPAIR
4625,9/16/2022 15:09,933529550,SPC_TEST
24764,9/16/2022 15:12,933530229,UP
11005,9/16/2022 15:16,933531968,UP
1637,9/16/2022 15:24,933533782,IDLE_ERROR
9669,9/16/2022 15:26,933533954,RESERVED
9672,9/16/2022 15:26,933533956,RESERVED
3850,9/16/2022 15:27,933534126,UP
8466,9/16/2022 15:32,933536145,UP
8467,9/16/2022 15:32,933536147,UP
8468,9/16/2022 15:32,933536149,UP
8469,9/16/2022 15:32,933536175,UP
1075,9/16/2022 15:32,933536179,UP
1076,9/16/2022 15:32,933536181,UP
1077,9/16/2022 15:32,933536183,UP
1078,9/16/2022 15:32,933536186,UP
1079,9/16/2022 15:32,933536188,UP
1073,9/16/2022 15:32,933536194,UP
430,9/16/2022 15:42,933539209,IN_REPAIR
430,9/16/2022 15:42,933539257,UP
3980,9/16/2022 15:45,933540392,RESERVED
3984,9/16/2022 15:45,933540394,RESERVED
3733,9/16/2022 15:47,933540537,UP
3978,9/16/2022 15:48,933540668,IDLE_ERROR
1637,9/16/2022 15:53,933542186,IN_REPAIR
1637,9/16/2022 15:53,933542213,UP
6005,9/16/2022 15:55,933542599,IN_MAINT
22992,9/16/2022 15:56,933542707,UP
22978,9/16/2022 15:56,933542709,UP
6005,9/16/2022 15:58,933542941,SPC_TEST
22993,9/16/2022 15:58,933542982,UP
8046,9/16/2022 16:01,933543651,OCAP
1246,9/16/2022 16:05,933544704,UP
10648,9/16/2022 16:07,933545270,IN_MAINT
10648,9/16/2022 16:08,933546045,PARTLY_UP
7058,9/16/2022 16:11,933546999,SPC_TEST
243,9/16/2022 16:13,933547733,UP
1900,9/16/2022 16:13,933547744,UP
244,9/16/2022 16:13,933547747,UP
262,9/16/2022 16:13,933547750,UP
999,9/16/2022 16:13,933548323,SPC_TEST
11926,9/16/2022 16:19,933550696,IN_MAINT
19210,9/16/2022 16:19,933550750,UP
19204,9/16/2022 16:19,933550752,UP
4037,9/16/2022 16:22,933551222,SPC_TEST
9012,9/16/2022 16:23,933551518,SPC_TEST
9013,9/16/2022 16:23,933551611,SPC_TEST
13169,9/16/2022 16:23,933551757,SPC_TEST
4940,9/16/2022 16:35,933554156,SPC_TEST
4939,9/16/2022 16:35,933554158,SPC_TEST
9011,9/16/2022 16:36,933554281,SPC_TEST
15466,9/16/2022 16:37,933554413,SPC_TEST
14911,9/16/2022 16:39,933554896,PARTLY_UP
3841,9/16/2022 16:45,933555968,IN_REPAIR
3841,9/16/2022 16:45,933555978,UP
3841,9/16/2022 16:45,933555985,PARTLY_UP
21503,9/16/2022 16:47,933556412,RESERVED
21508,9/16/2022 16:47,933556414,RESERVED
3952,9/16/2022 16:51,933556944,SPC_TEST
4673,9/16/2022 16:52,933557025,UP
11926,9/16/2022 16:53,933557334,PARTLY_UP
8847,9/16/2022 16:57,933558692,IN_REPAIR
8847,9/16/2022 16:57,933558726,PARTLY_UP
8466,9/16/2022 16:59,933559049,RESERVED
1075,9/16/2022 16:59,933559051,RESERVED
1076,9/16/2022 16:59,933559053,RESERVED
1078,9/16/2022 16:59,933559055,RESERVED
1079,9/16/2022 16:59,933559057,RESERVED
1077,9/16/2022 16:59,933559059,RESERVED
1073,9/16/2022 16:59,933559061,RESERVED
11160,9/16/2022 17:01,933559941,SPC_TEST
21906,9/16/2022 17:05,933560982,UP
