FO_ROW_ID,ResTk,ResWBS,EVENT_ROW_ID,USER_ID,DATE_TIME_STAMP
9588,NULL,NULL,942842445,dilien72,21/10/2022 10:09
9588,4152784,31199/30079,942842855,dilien72,21/10/2022 10:11
9588,NULL,NULL,942927412,stiersk,21/10/2022 14:52
9588,4155605,31199/01920,943865614,irutha45,25/10/2022 13:51
9588,NULL,NULL,943977905,schrauw,25/10/2022 19:43
9588,4160597,31199/00650,944117589,vanbel53,26/10/2022 8:22
9588,NULL,NULL,944130244,lecocq91,26/10/2022 9:57
9588,4160638,31199/30079,944130485,lecocq91,26/10/2022 9:58
9588,NULL,NULL,944273215,schrauw,26/10/2022 18:43
9666,4155372,31499/01907,942822194,yamaha91,21/10/2022 9:04
9666,NULL,NULL,942879205,yamaha91,21/10/2022 12:18
9666,4155756,31199/02273,942960324,feurpr61,21/10/2022 16:25
9666,NULL,NULL,942981310,feurpr61,21/10/2022 17:35
9666,4157285,31199/02273,943592281,feurpr61,24/10/2022 17:03
9666,NULL,NULL,943621790,feurpr61,24/10/2022 18:09
9666,4155879,38199/01935,943831412,li17,25/10/2022 10:53
9666,NULL,NULL,943845905,li17,25/10/2022 11:55
9666,4167171,37093/02175,945426785,puliya38,31/10/2022 9:53
9666,NULL,NULL,945440265,puliya38,31/10/2022 10:54
9666,4167772,31299/01861,946199519,renaud15,03/11/2022 16:09
9666,NULL,NULL,946206594,renaud15,03/11/2022 16:38
9666,4168556,31199/02273,947100244,feurpr61,07/11/2022 16:51
9666,NULL,NULL,947159608,feurpr61,07/11/2022 19:10
9666,4168849,98601/31507,947290841,vallat65,08/11/2022 10:13
9666,NULL,NULL,947302229,vallat65,08/11/2022 10:52
9666,4169066,37093/02178,947315817,puliya38,08/11/2022 11:17
9666,NULL,NULL,947332051,puliya38,08/11/2022 12:20
10087,4156103,36003/36503,943473902,gompou79,24/10/2022 9:43
10087,NULL,NULL,943585324,schrauw,24/10/2022 16:34
10087,4156223,36003/36503,943788903,gompou79,25/10/2022 7:01
10087,NULL,NULL,943869014,irutha45,25/10/2022 14:05
10087,4156290,31199/01889,943870158,uruena10,25/10/2022 14:09
10087,NULL,NULL,943888702,uruena10,25/10/2022 15:10
10087,4166577,36003/36503,944812243,gompou79,28/10/2022 12:11
10087,NULL,NULL,944982999,verbee16,28/10/2022 21:40
10087,4167191,36003/36503,945473810,stiersk,31/10/2022 13:48
10087,NULL,NULL,945488988,stiersk,31/10/2022 14:54
10087,4167415,36003/36503,945900428,gompou79,02/11/2022 16:40
10087,NULL,NULL,945974508,gompou79,02/11/2022 21:50
10087,4168187,36003/36503,946266720,gompou79,03/11/2022 20:00
10087,NULL,NULL,946286527,gompou79,03/11/2022 22:03
10087,4168262,32299/00352,946406254,vdweeg61,04/11/2022 10:38
10087,NULL,NULL,946433085,vdweeg61,04/11/2022 12:29
10087,4168208,36003/36503,946448107,gompou79,04/11/2022 13:38
10087,NULL,NULL,946572964,scheven,04/11/2022 20:55
10087,4168577,38199/00432,946969199,pittev,07/11/2022 6:50
10087,NULL,NULL,947072144,gompou79,07/11/2022 15:04
10206,4155010,37037/02209,942547119,mingar54,20/10/2022 11:05
10206,NULL,NULL,942567986,mingar54,20/10/2022 12:39
10206,4155487,31199/31247,943600114,schrauw,24/10/2022 17:45
10206,NULL,NULL,943984965,lefevr19,25/10/2022 20:08
10206,4157491,31199/31247,944192095,schrauw,26/10/2022 14:14
10206,NULL,NULL,944273227,schrauw,26/10/2022 18:44
10206,4156136,31199/01680,944648560,debout81,27/10/2022 23:08
10206,NULL,NULL,944750409,canga29,28/10/2022 8:58
10206,4166400,31199/31247,944993574,irutha45,28/10/2022 22:43
10206,NULL,NULL,945027894,irutha45,29/10/2022 2:00
10206,4167428,31199/30079,945832133,lecocq91,02/11/2022 12:06
10206,NULL,NULL,945845782,lecocq91,02/11/2022 13:07
10206,4167466,31199/30117,946297566,hofman72,03/11/2022 23:06
10206,NULL,NULL,946370330,willem81,04/11/2022 7:37
10206,4168083,31199/31247,947171519,hofman72,07/11/2022 20:18
10206,NULL,NULL,947261834,vanoost,08/11/2022 7:10
10447,4155116,42199/00160,942525787,koylan92,20/10/2022 9:37
10447,NULL,NULL,942608303,koylan92,20/10/2022 15:00
10447,4156350,42199/00160,944410864,koylan92,27/10/2022 9:16
10447,NULL,NULL,944629884,koylan92,27/10/2022 21:43
10447,4166730,42199/00160,944787623,koylan92,28/10/2022 11:19
10447,NULL,NULL,944891823,koylan92,28/10/2022 16:45
10447,4167147,42199/00160,945405725,koylan92,31/10/2022 9:21
10447,NULL,NULL,945470722,koylan92,31/10/2022 13:35
10448,4153049,42199/00160,942542941,richardo,20/10/2022 10:49
10448,NULL,NULL,942639996,richardo,20/10/2022 16:36
10448,4154912,42199/00160,943036285,impagn97,21/10/2022 19:41
10448,NULL,NULL,943052123,impagn97,21/10/2022 21:05
10448,4155395,42199/00160,943190503,carola29,22/10/2022 11:48
10448,NULL,NULL,943323998,carola29,23/10/2022 8:20
10448,4155976,42199/00160,943324049,carola29,23/10/2022 8:21
10448,NULL,NULL,943350837,carola29,23/10/2022 13:39
10448,N/a,42199/00160,944312981,impagn97,26/10/2022 22:32
10448,NULL,NULL,944347972,impagn97,27/10/2022 1:25
10448,N/a,42199/00160,944658548,impagn97,27/10/2022 23:40
10448,NULL,NULL,944696137,impagn97,28/10/2022 3:09
10448,4156158,42199/00160,945415765,richardo,31/10/2022 9:36
10448,NULL,NULL,945513969,richardo,31/10/2022 16:38
10449,4155398,42199/00160,942649921,impagn97,20/10/2022 17:27
10449,NULL,NULL,942703418,impagn97,20/10/2022 19:40
10466,4155842,39424/01224,943916723,gomezg80,25/10/2022 16:28
10466,NULL,NULL,943986990,gomezg80,25/10/2022 20:27
10466,4166221,39424/01224,944212857,gomezg80,26/10/2022 15:34
10466,NULL,NULL,944288526,gomezg80,26/10/2022 20:08
10466,4166680,39424/01224,944548798,gomezg80,27/10/2022 17:15
10466,NULL,NULL,944605140,gomezg80,27/10/2022 19:39
10466,4166934,39424/01224,944883770,gomezg80,28/10/2022 16:13
10466,NULL,NULL,944897017,gomezg80,28/10/2022 17:05
10466,4167173,39424/01224,945439177,gomezg80,31/10/2022 10:47
10466,NULL,NULL,945455845,gomezg80,31/10/2022 12:24
10475,4154995,37013/01883,942548847,martel37,20/10/2022 11:13
10475,NULL,NULL,942575049,martel37,20/10/2022 13:09
10475,N/a,31499/00379,944801601,peissk91,28/10/2022 11:48
10475,NULL,NULL,944812053,peissk91,28/10/2022 12:11
10648,NULL,NULL,945442814,dauend87,31/10/2022 11:06
10648,4167464,31199/30117,945949030,kato15,02/11/2022 19:18
10648,NULL,NULL,946023891,irutha45,03/11/2022 3:40
10907,N/a,39320/36502,942448107,dutrow20,20/10/2022 0:20
10907,NULL,NULL,942475275,subedi56,20/10/2022 3:03
10907,N/a,39320/36502,942475606,subedi56,20/10/2022 3:04
10907,NULL,NULL,942494091,subedi56,20/10/2022 5:43
10907,N/a,36003/36502,942497941,peeter11,20/10/2022 6:19
10907,NULL,NULL,942524360,peeter11,20/10/2022 9:29
10907,N/a,39320/36502,942695272,derudd92,20/10/2022 18:55
10907,NULL,NULL,942717996,derudd92,20/10/2022 21:24
10907,N/a,39320/36502,942724464,sterke41,20/10/2022 22:10
10907,NULL,NULL,942755248,dutrow20,21/10/2022 1:15
10907,N/a,39320/36502,942755282,dutrow20,21/10/2022 1:15
10907,NULL,NULL,942783250,subedi56,21/10/2022 4:23
10907,N/a,39320/36502,942783304,subedi56,21/10/2022 4:23
10907,NULL,NULL,942792701,subedi56,21/10/2022 5:48
10907,N/a,36003/36502,942794796,peeter11,21/10/2022 6:20
10907,NULL,NULL,942814445,peeter11,21/10/2022 8:09
10907,4152253,37092/02172,942814651,iraci88,21/10/2022 8:11
10907,NULL,NULL,942835397,iraci88,21/10/2022 9:43
10907,N/a,39320/36502,942857216,pavlov38,21/10/2022 10:55
10907,NULL,NULL,942897763,pavlov38,21/10/2022 13:48
10907,N/a,39320/36502,942918635,derudd92,21/10/2022 14:31
10907,NULL,NULL,942994829,derudd92,21/10/2022 17:52
10907,N/a,39320/36502,943029604,vrebos45,21/10/2022 19:09
10907,NULL,NULL,943056793,vrebos45,21/10/2022 21:35
10907,N/a,39320/36502,943065330,sterke41,21/10/2022 22:24
10907,NULL,NULL,943136987,vdstaey,22/10/2022 6:02
10907,N/a,39320/36502,943138548,sainch77,22/10/2022 6:41
10907,NULL,NULL,943167043,sainch77,22/10/2022 9:43
10907,N/a,39320/36502,943202891,sainch77,22/10/2022 13:44
10907,NULL,NULL,943214081,sainch77,22/10/2022 14:53
10907,N/a,39320/36502,943224211,sainch77,22/10/2022 15:53
10907,NULL,NULL,943434857,michal78,24/10/2022 1:15
10907,N/a,39320/36502,943434866,michal78,24/10/2022 1:15
10907,NULL,NULL,943440524,michal78,24/10/2022 2:48
10907,N/a,39320/36502,943440525,michal78,24/10/2022 2:48
10907,NULL,NULL,943447054,michal78,24/10/2022 6:17
10907,N/a,39320/36502,943447701,derudd92,24/10/2022 6:40
10907,NULL,NULL,943477358,derudd92,24/10/2022 10:01
10907,4152247,37092/02172,943481257,iraci88,24/10/2022 10:17
10907,NULL,NULL,943512552,iraci88,24/10/2022 11:49
10907,4156079,32299/00013,943519653,dvriendt,24/10/2022 12:19
10907,NULL,NULL,943554931,subedi56,24/10/2022 14:37
10907,N/a,39320/36502,943554978,subedi56,24/10/2022 14:37
10907,NULL,NULL,943696759,sterke41,24/10/2022 21:19
10907,N/a,39320/36502,943706734,rutkow29,24/10/2022 22:03
10907,NULL,NULL,943777559,verhoevj,25/10/2022 5:49
10907,N/a,39320/36502,943785566,derudd92,25/10/2022 6:33
10907,NULL,NULL,943812987,derudd92,25/10/2022 9:45
10907,4156245,37092/02172,943817040,hawrij19,25/10/2022 10:00
10907,NULL,NULL,943843325,hawrij19,25/10/2022 11:41
10907,N/a,39320/36502,943867107,subedi56,25/10/2022 13:59
10907,NULL,NULL,943997166,sterke41,25/10/2022 21:24
10907,N/a,36003/36502,944002938,peeter11,25/10/2022 21:53
10907,NULL,NULL,944097320,vdstaey,26/10/2022 6:02
10907,N/a,37092/02170,944102484,konecn85,26/10/2022 6:43
10907,NULL,NULL,944112220,konecn85,26/10/2022 7:46
10907,4156244,37092/02172,944117517,iraci88,26/10/2022 8:21
10907,NULL,NULL,944165762,konecn85,26/10/2022 12:07
10907,N/a,39320/36502,944208741,subedi56,26/10/2022 15:18
10907,NULL,NULL,944258783,subedi56,26/10/2022 17:58
10907,N/a,39320/36502,944278718,sterke41,26/10/2022 19:19
10907,NULL,NULL,944298329,sterke41,26/10/2022 21:15
10907,N/a,36003/36502,944303218,peeter11,26/10/2022 21:52
10907,NULL,NULL,944383918,peeter11,27/10/2022 5:53
10907,4160621,37092/02172,944384093,caluwaer,27/10/2022 5:54
10907,NULL,NULL,944397403,caluwaer,27/10/2022 7:36
10907,4166246,37092/02172,944402124,iraci88,27/10/2022 8:04
10907,NULL,NULL,944418524,iraci88,27/10/2022 9:43
10907,N/a,39320/36502,944528666,sainch77,27/10/2022 16:02
10907,NULL,NULL,944592775,sainch77,27/10/2022 18:30
10907,N/a,39320/36502,944599950,sainch77,27/10/2022 19:14
10907,NULL,NULL,944633812,verhoevj,27/10/2022 22:08
10907,N/a,36003/36503,944634036,verhoevj,27/10/2022 22:09
10907,NULL,NULL,944679466,verhoevj,28/10/2022 1:35
10907,4166462,31699/00055,944721661,caluwaer,28/10/2022 5:42
10907,NULL,NULL,944733803,caluwaer,28/10/2022 6:55
10907,4155694,37092/02172,944743910,brus,28/10/2022 8:08
10907,NULL,NULL,944767752,brus,28/10/2022 10:09
10907,N/a,39320/36502,944769193,konecn85,28/10/2022 10:16
10907,NULL,NULL,944790250,konecn85,28/10/2022 11:27
10907,N/a,39320/36502,944803909,vrebos45,28/10/2022 11:53
10907,NULL,NULL,944838474,vrebos45,28/10/2022 13:57
10907,4155697,37092/02172,944840452,dangol,28/10/2022 14:01
10907,NULL,NULL,944882874,dangol,28/10/2022 16:05
10907,N/a,39320/36502,944893652,sainch77,28/10/2022 16:54
10907,NULL,NULL,944962735,sainch77,28/10/2022 19:37
10907,N/a,39320/36502,944988287,rutkow29,28/10/2022 22:06
10907,NULL,NULL,945028137,rutkow29,29/10/2022 2:02
10907,N/a,39320/36502,945039940,rutkow29,29/10/2022 3:42
10907,NULL,NULL,945053953,rutkow29,29/10/2022 6:10
10907,N/a,39320/36502,945058046,sterke41,29/10/2022 7:04
10907,NULL,NULL,945103170,sterke41,29/10/2022 13:16
10907,N/a,39320/36502,945104448,dutrow20,29/10/2022 13:33
10907,NULL,NULL,945152837,dutrow20,29/10/2022 18:15
10907,N/a,39320/36502,945160322,subedi56,29/10/2022 18:59
10907,NULL,NULL,945213608,subedi56,30/10/2022 5:00
10907,N/a,39320/36502,945216513,dutrow20,30/10/2022 6:47
10907,NULL,NULL,945302108,dutrow20,30/10/2022 17:50
10907,N/a,39320/36502,945337941,subedi56,30/10/2022 20:27
10907,NULL,NULL,945381259,subedi56,31/10/2022 5:57
10907,N/a,37092/02172,945395703,demoniei,31/10/2022 8:01
10907,NULL,NULL,945455760,iraci88,31/10/2022 12:24
10907,4167152,37092/02172,945476602,peeter11,31/10/2022 14:07
10907,NULL,NULL,945524883,peeter11,31/10/2022 17:37
10907,N/a,39320/36502,945543001,pavlov38,31/10/2022 18:06
10907,NULL,NULL,945637486,derudd92,01/11/2022 1:44
10907,N/a,39320/36502,945644257,vrebos45,01/11/2022 2:32
10907,NULL,NULL,945660249,vrebos45,01/11/2022 5:54
10907,N/a,39320/36502,945690609,derudd92,01/11/2022 21:58
10907,NULL,NULL,945719429,derudd92,02/11/2022 1:40
10907,N/a,39320/36502,945753156,sainch77,02/11/2022 6:47
10907,NULL,NULL,945775583,sainch77,02/11/2022 9:18
10907,4167497,38199/00881,945776118,dangol,02/11/2022 9:22
10907,NULL,NULL,945787311,dangol,02/11/2022 10:05
10907,N/a,39320/36502,945791188,michal78,02/11/2022 10:15
10907,NULL,NULL,945858765,michal78,02/11/2022 14:07
10907,N/a,39320/36502,945859113,pavlov38,02/11/2022 14:08
10907,NULL,NULL,945908108,pavlov38,02/11/2022 17:12
10907,N/a,36003/36503,945957981,verhoevj,02/11/2022 20:10
10907,NULL,NULL,945972234,verhoevj,02/11/2022 21:39
10907,N/a,39320/36502,945976737,derudd92,02/11/2022 22:05
10907,NULL,NULL,946004642,derudd92,03/11/2022 1:42
10907,N/a,39320/36502,946012982,vrebos45,03/11/2022 2:36
10907,NULL,NULL,946042353,vrebos45,03/11/2022 5:57
10907,4167008,38199/01490,946059365,beirnaer,03/11/2022 7:58
10907,NULL,NULL,946083591,beirnaer,03/11/2022 9:50
10907,N/a,39320/36502,946086790,michal78,03/11/2022 9:59
10907,NULL,NULL,946153264,michal78,03/11/2022 14:04
10907,N/a,39320/36502,946158497,subedi56,03/11/2022 14:16
10907,NULL,NULL,946206565,subedi56,03/11/2022 16:38
10907,N/a,39320/36502,946216857,dutrow20,03/11/2022 17:21
10907,NULL,NULL,946239020,dutrow20,03/11/2022 18:02
10907,N/a,39320/36502,946271151,dutrow20,03/11/2022 20:32
10907,NULL,NULL,946283553,dutrow20,03/11/2022 21:37
10907,N/a,39320/36502,946288546,derudd92,03/11/2022 22:15
10907,NULL,NULL,946325838,derudd92,04/11/2022 2:14
10907,N/a,39320/36502,946344009,vrebos45,04/11/2022 5:06
10907,NULL,NULL,946351625,vrebos45,04/11/2022 5:42
10907,4167620,37092/02172,946377505,vrancken,04/11/2022 8:09
10907,NULL,NULL,946395258,iraci88,04/11/2022 9:54
10907,N/a,39320/36502,946399416,michal78,04/11/2022 10:08
10907,NULL,NULL,946460090,michal78,04/11/2022 14:06
10907,N/a,38199/01951,946500113,claeseng,04/11/2022 16:31
10907,NULL,NULL,946512688,claeseng,04/11/2022 17:24
10907,N/a,39320/36502,946555898,sterke41,04/11/2022 19:00
10907,NULL,NULL,946582178,sterke41,04/11/2022 21:50
10907,N/a,39320/36502,946582965,derudd92,04/11/2022 22:06
10907,NULL,NULL,946614845,derudd92,05/11/2022 1:43
10907,N/a,39320/36502,946625680,vrebos45,05/11/2022 3:17
10907,NULL,NULL,946639672,vrebos45,05/11/2022 5:56
10907,N/a,36003/36503,946641348,verhoevj,05/11/2022 6:45
10907,NULL,NULL,946698165,verhoevj,05/11/2022 12:48
10907,N/a,39320/36502,946709523,pavlov38,05/11/2022 14:07
10907,NULL,NULL,946751652,pavlov38,05/11/2022 18:14
10907,N/a,39320/36502,946752941,vdstaey,05/11/2022 18:19
10907,NULL,NULL,946816925,rutkow29,06/11/2022 6:04
10907,N/a,36003/36503,946827169,verhoevj,06/11/2022 7:35
10907,NULL,NULL,946891100,peeter11,06/11/2022 17:42
10907,N/a,38199/02252,947464112,konecn85,08/11/2022 19:49
10907,NULL,NULL,947488585,sainch77,08/11/2022 21:52
10907,N/a,39320/36502,947488628,sainch77,08/11/2022 21:52
10986,4156177,32005/01299,943585192,decost63,24/10/2022 16:33
10986,NULL,NULL,943607708,decost63,24/10/2022 17:50
10996,4154898,30990/32063,942535279,zhou49,20/10/2022 10:15
10996,NULL,NULL,942547388,zhou49,20/10/2022 11:07
10996,N/a,31499/00379,943874005,peissk91,25/10/2022 14:21
10996,NULL,NULL,943877913,peissk91,25/10/2022 14:39
10996,4157489,30990/01658,944124325,kim11,26/10/2022 9:14
10996,NULL,NULL,944125779,kim11,26/10/2022 9:24
10996,4167471,30990/32063,945825188,rastog28,02/11/2022 11:50
10996,NULL,NULL,945843088,demesm55,02/11/2022 12:55
10996,4166760,31199/31811,945870612,drent34,02/11/2022 14:46
10996,NULL,NULL,945912845,drent34,02/11/2022 17:36
11046,4155199,31300/01639,942689260,hofman72,20/10/2022 18:28
11046,NULL,NULL,942795625,debout81,21/10/2022 6:30
11108,4155761,31199/31811,944741959,sterckxg,28/10/2022 7:52
11108,NULL,NULL,944751858,sterckxg,28/10/2022 9:04
11146,4155712,31499/01951,943476097,peter,24/10/2022 9:55
11146,NULL,NULL,943659251,1f8psvc,24/10/2022 18:58
11826,4166510,98601/00334,944753700,cellier,28/10/2022 9:12
11826,NULL,NULL,944789864,cellier,28/10/2022 11:24
12107,NULL,NULL,942536284,vbelle62,20/10/2022 10:20
12107,4155179,36003/01224,942536288,vbelle62,20/10/2022 10:20
12107,NULL,NULL,942640665,vbelle62,20/10/2022 16:41
12107,4155604,36003/01224,942862177,lagrain,21/10/2022 11:07
12107,NULL,NULL,942952031,lagrain,21/10/2022 15:57
12107,N/a,36003/01224,943866617,vbelle62,25/10/2022 13:56
12107,NULL,NULL,943918805,vbelle62,25/10/2022 16:36
12107,4162018,31199/01873,944175354,moussa,26/10/2022 13:00
12107,NULL,NULL,944372589,debout81,27/10/2022 4:11
12107,4161512,31199/01873,944372590,debout81,27/10/2022 4:11
12107,NULL,NULL,944748980,moussa,28/10/2022 8:46
12107,4166722,31199/01873,944748982,moussa,28/10/2022 8:46
12107,NULL,NULL,944807257,moussa,28/10/2022 11:59
12107,4167312,36003/01224,945495085,vbelle62,31/10/2022 15:10
12107,NULL,NULL,945610708,vbelle62,31/10/2022 21:36
12107,4167857,36003/01224,946216949,vbelle62,03/11/2022 17:22
12107,NULL,NULL,946283893,vbelle62,03/11/2022 21:39
12107,4168192,36003/01224,946685414,vbelle62,05/11/2022 11:37
12107,NULL,NULL,946709007,vbelle62,05/11/2022 14:01
12107,4168637,36003/01224,946853541,vbelle62,06/11/2022 11:32
12107,NULL,NULL,946884436,vbelle62,06/11/2022 16:44
12113,4155148,32099/01506,942822843,belov93,21/10/2022 9:09
12113,NULL,NULL,942976272,belov93,21/10/2022 17:14
12113,4155660,31299/02062,943152373,jansen38,22/10/2022 8:00
12113,NULL,NULL,943203878,jansen38,22/10/2022 13:52
12113,4155662,31299/02062,943322670,jansen38,23/10/2022 8:14
12113,NULL,NULL,943363791,jansen38,23/10/2022 15:10
12113,4155662,31299/02062,943374399,jansen38,23/10/2022 17:02
12113,NULL,NULL,943406887,jansen38,23/10/2022 18:44
12686,4165669,32399/00879,944231767,wyndae43,26/10/2022 16:31
12686,NULL,NULL,944244764,wyndae43,26/10/2022 17:39
12686,N/a,31199/01918,944888807,kam,28/10/2022 16:30
12686,NULL,NULL,944902570,kam,28/10/2022 17:23
12927,4155026,31199/01693,943147508,akihid10,22/10/2022 7:35
12927,NULL,NULL,943195564,akihid10,22/10/2022 12:36
12927,N/a,36056/36502,943555062,jussot18,24/10/2022 14:38
12927,NULL,NULL,943555677,lefevr19,24/10/2022 14:40
12927,N/a,36056/36502,943567193,jussot18,24/10/2022 15:12
12927,NULL,NULL,943759897,veenae54,25/10/2022 3:13
12927,4157517,36056/36502,943935833,irutha45,25/10/2022 17:41
12927,NULL,NULL,944302582,veenae54,26/10/2022 21:42
12927,4166411,31199/31811,944594066,jussot18,27/10/2022 18:42
12927,NULL,NULL,947065992,jussot18,07/11/2022 14:40
12927,4168631,36056/36502,947066014,jussot18,07/11/2022 14:40
12927,NULL,NULL,947485954,ersekf98,08/11/2022 21:33
12949,4156208,31499/00432,943539644,talmel16,24/10/2022 13:45
12949,NULL,NULL,943586491,talmel16,24/10/2022 16:38
12949,4168280,31499/00432,946989335,talmel16,07/11/2022 9:01
12949,NULL,NULL,947000158,talmel16,07/11/2022 9:58
12955,4153371,31199/00653,942823576,beggia74,21/10/2022 9:13
12955,NULL,NULL,943165050,verbee16,22/10/2022 9:32
12955,4156250,31199/01680,943865212,irutha45,25/10/2022 13:50
12955,NULL,NULL,944026556,lampae65,25/10/2022 23:21
12955,4156086,31199/00653,944414269,beggia74,27/10/2022 9:32
12955,NULL,NULL,944453133,beggia74,27/10/2022 11:38
12955,4166255,31199/00653,944514155,beggia74,27/10/2022 15:04
12955,NULL,NULL,944777185,1f8psvc,28/10/2022 10:42
12955,NULL,NULL,945774101,beggia74,02/11/2022 9:06
12955,4166370,31199/01988,945774114,beggia74,02/11/2022 9:06
12955,NULL,NULL,945994284,irutha45,02/11/2022 23:52
12955,4167629,31199/01988,946143359,chowri97,03/11/2022 13:25
12955,NULL,NULL,946169610,chowri97,03/11/2022 14:47
13055,NULL,NULL,943067876,dauend87,21/10/2022 22:35
13055,4153463,98600/00962,943067906,dauend87,21/10/2022 22:35
13055,NULL,NULL,943468012,newman74,24/10/2022 9:00
13055,4155538,31199/01995,943468020,newman74,24/10/2022 9:00
13055,NULL,NULL,944528117,newman74,27/10/2022 16:00
13055,4157490,31199/01995,944528164,newman74,27/10/2022 16:00
13055,NULL,NULL,944538986,newman74,27/10/2022 16:43
13055,4166469,31199/01988,945163339,irutha45,29/10/2022 19:13
13055,NULL,NULL,945222131,schrauw,30/10/2022 7:41
13055,4166836,31199/02007,945246202,schrauw,30/10/2022 11:08
13055,NULL,NULL,945405146,newman74,31/10/2022 9:17
13055,4167062,98601/01062,945464306,debruy71,31/10/2022 13:05
13055,NULL,NULL,945753438,willem81,02/11/2022 6:49
13055,4167219,31299/31818,946195568,monter30,03/11/2022 15:58
13055,NULL,NULL,946214067,monter30,03/11/2022 17:04
13055,4167468,31199/01617,946384777,goovae19,04/11/2022 9:02
13055,NULL,NULL,946988893,goovae19,07/11/2022 8:55
13055,4168475,31199/00650,946988894,goovae19,07/11/2022 8:55
13055,NULL,NULL,947012040,goovae19,07/11/2022 10:52
13186,N/a,31399/01183,942466797,pittev,20/10/2022 2:03
13186,NULL,NULL,942500498,mendes43,20/10/2022 6:45
13186,4157314,31399/31519,944763282,dewild34,28/10/2022 9:53
13186,NULL,NULL,944770587,grgac93,28/10/2022 10:22
13186,4157314,31399/31519,944789185,dewild34,28/10/2022 11:23
13186,NULL,NULL,944871210,kalant21,28/10/2022 15:27
13186,4167398,38199/01284,945777585,vdweeg61,02/11/2022 9:30
13186,NULL,NULL,945857736,vdweeg61,02/11/2022 14:03
13186,4167332,31399/31519,946045404,vdweeg61,03/11/2022 6:24
13186,NULL,NULL,946216677,pittev,03/11/2022 17:19
13186,4168223,32299/00352,946445854,vdweeg61,04/11/2022 13:28
13186,NULL,NULL,946574578,landsh18,04/11/2022 21:12
13186,4168707,38199/01284,947072582,vdweeg61,07/11/2022 15:05
13186,NULL,NULL,947171020,vdweeg61,07/11/2022 20:15
13186,4169075,31399/31519,947260696,pittev,08/11/2022 6:58
13186,NULL,NULL,947367531,dewild34,08/11/2022 14:15
13306,4151143,30990/32063,942529256,everae50,20/10/2022 9:50
13306,NULL,NULL,943089712,moensk,22/10/2022 0:08
13306,4165696,30990/32063,944199352,homkar65,26/10/2022 14:42
13306,NULL,NULL,944294350,vlanck26,26/10/2022 20:46
13306,4158390,30990/32063,944426922,hsingy35,27/10/2022 10:12
13306,NULL,NULL,944436051,ceuppenj,27/10/2022 10:44
13306,4158392,30990/32063,944696332,everae50,28/10/2022 3:11
13306,NULL,NULL,944700484,everae50,28/10/2022 3:33
13589,N/a,38199/01132,944181772,chen70,26/10/2022 13:23
13589,NULL,NULL,944231566,chen70,26/10/2022 16:30
13589,N/a,32299/02107,945417921,chen70,31/10/2022 9:38
13589,NULL,NULL,945444796,chen70,31/10/2022 11:18
13589,4168810,38199/01132,947079868,chen70,07/11/2022 15:30
13589,NULL,NULL,947099236,chen70,07/11/2022 16:44
13686,NULL,NULL,942516076,1f8psvc,20/10/2022 8:40
13686,NULL,NULL,943470998,liang13,24/10/2022 9:23
13686,4155728,30990/32063,943471046,liang13,24/10/2022 9:23
13686,NULL,NULL,943804223,liang13,25/10/2022 9:00
13686,4167298,30990/32063,945503900,liang13,31/10/2022 15:47
13686,NULL,NULL,945825411,rastog28,02/11/2022 11:51
13686,4166322,30990/32063,945825436,rastog28,02/11/2022 11:51
13686,NULL,NULL,945896908,rastog28,02/11/2022 16:17
13809,4151485,31199/30079,942630455,lecocq91,20/10/2022 16:02
13809,NULL,NULL,942651532,lecocq91,20/10/2022 17:37
13809,4151373,31199/30079,942812251,wouter12,21/10/2022 7:59
13809,NULL,NULL,942836522,wouter12,21/10/2022 9:46
13809,4151857,31199/30079,942917032,hillen60,21/10/2022 14:28
13809,NULL,NULL,942980564,lecocq91,21/10/2022 17:31
13809,4152485,31199/30079,943323681,le27,23/10/2022 8:19
13809,NULL,NULL,943334532,le27,23/10/2022 9:55
13809,4155627,31199/30079,944545081,wouter12,27/10/2022 17:03
13809,NULL,NULL,944589191,wouter12,27/10/2022 18:15
13809,4166840,31199/30079,945066910,le27,29/10/2022 7:57
13809,NULL,NULL,945082402,le27,29/10/2022 9:40
13809,4166689,31199/30079,945225505,le27,30/10/2022 8:07
13809,NULL,NULL,945239450,le27,30/10/2022 9:54
13809,4166691,31199/30079,945515575,wouter12,31/10/2022 16:48
13809,NULL,NULL,945540611,wouter12,31/10/2022 18:03
13809,4155633,31199/30079,945662497,le27,01/11/2022 10:14
13809,NULL,NULL,945664322,le27,01/11/2022 12:01
13809,4155594,31199/30079,945764919,lecocq91,02/11/2022 7:58
13809,NULL,NULL,945784495,lecocq91,02/11/2022 9:54
13809,4167498,31199/30079,945997577,hofman72,03/11/2022 0:22
13809,NULL,NULL,946006935,vleerb85,03/11/2022 2:02
13809,4158403,31199/30079,946060021,maessc90,03/11/2022 8:04
13809,NULL,NULL,946083071,maessc90,03/11/2022 9:49
13809,4158401,31199/30079,946378498,lecocq91,04/11/2022 8:14
13809,NULL,NULL,946395221,lecocq91,04/11/2022 9:54
13809,4168643,31199/30079,946837882,le27,06/11/2022 8:55
13809,NULL,NULL,946849878,le27,06/11/2022 10:57
13809,4167135,31199/30079,946985699,wouter12,07/11/2022 8:21
13809,NULL,NULL,947002934,maessc90,07/11/2022 10:08
13809,4167928,31199/01513,947272556,jacobs41,08/11/2022 8:12
